"model"	"FPU"	"year"	"location"
"997"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.51530482638081	2035	"GBA"
"998"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.53451973118214	2036	"GBA"
"999"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.55267931027135	2037	"GBA"
"1000"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.57211367251447	2038	"GBA"
"1001"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.59196789753279	2039	"GBA"
"1002"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.61134874234543	2040	"GBA"
"1003"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.63186904494502	2041	"GBA"
"1004"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.65220784208338	2042	"GBA"
"1005"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.67402832815692	2043	"GBA"
"1006"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.68969057319584	2044	"GBA"
"1007"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.6906201554198	2045	"GBA"
"1008"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.69195499841956	2046	"GBA"
"1009"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.69296562040979	2047	"GBA"
"1010"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.69453918968366	2048	"GBA"
"1011"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.69704519076274	2049	"GBA"
"1012"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.69800232082084	2050	"GBA"
"1013"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.30567901199371	2005	"GLA"
"1014"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.31516857405996	2006	"GLA"
"1015"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.32691724228313	2007	"GLA"
"1016"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.33878719580938	2008	"GLA"
"1017"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.35332188146566	2009	"GLA"
"1018"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.36821489878705	2010	"GLA"
"1019"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.3877275316978	2011	"GLA"
"1020"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.40670960370541	2012	"GLA"
"1021"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.4259331850901	2013	"GLA"
"1022"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.4448897689843	2014	"GLA"
"1023"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.46427560331195	2015	"GLA"
"1024"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.48395098478248	2016	"GLA"
"1025"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.50421690286704	2017	"GLA"
"1026"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.52434983225173	2018	"GLA"
"1027"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.54476845372555	2019	"GLA"
"1028"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.56580243006154	2020	"GLA"
"1029"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.58651451071713	2021	"GLA"
"1030"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.60778532470856	2022	"GLA"
"1031"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.6285953297216	2023	"GLA"
"1032"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.6504495871964	2024	"GLA"
"1033"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.67211991708669	2025	"GLA"
"1034"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.69362403345072	2026	"GLA"
"1035"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.71493410732522	2027	"GLA"
"1036"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.73557321579279	2028	"GLA"
"1037"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.75709611546042	2029	"GLA"
"1038"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.77855345466127	2030	"GLA"
"1039"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.79983906167755	2031	"GLA"
"1040"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.82210786844778	2032	"GLA"
"1041"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.8441644386611	2033	"GLA"
"1042"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.83700898647803	2034	"GLA"
"1043"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.85919907806596	2035	"GLA"
"1044"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.88094224341386	2036	"GLA"
"1045"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.89788794993714	2037	"GLA"
"1046"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.92139453331435	2038	"GLA"
"1047"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.94738244076082	2039	"GLA"
"1048"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.96906783274029	2040	"GLA"
"1049"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.9869605240187	2041	"GLA"
"1050"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.9909066327632	2042	"GLA"
"1051"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.96655326597641	2043	"GLA"
"1052"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.93378623603247	2044	"GLA"
"1053"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.90041621861884	2045	"GLA"
"1054"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.86215368265757	2046	"GLA"
"1055"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.82332834541882	2047	"GLA"
"1056"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.7844417343584	2048	"GLA"
"1057"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.74579531954765	2049	"GLA"
"1058"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.70666729000079	2050	"GLA"
"1059"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	15.9433105946223	2005	"MIS"
"1060"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.0040452151833	2006	"MIS"
"1061"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.0650565240048	2007	"MIS"
"1062"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.1266727292292	2008	"MIS"
"1063"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.1884829060683	2009	"MIS"
"1064"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.2502544846456	2010	"MIS"
"1065"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.3129768751426	2011	"MIS"
"1066"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.3760414335809	2012	"MIS"
"1067"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.4407288258059	2013	"MIS"
"1068"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.5063044914752	2014	"MIS"
"1069"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.5725427362794	2015	"MIS"
"1070"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.615483209014	2016	"MIS"
"1071"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.6596860087519	2017	"MIS"
"1072"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.7029535707164	2018	"MIS"
"1073"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.7463421042393	2019	"MIS"
"1074"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.7915369791252	2020	"MIS"
"1075"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.8291134196745	2021	"MIS"
"1076"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.8682730704176	2022	"MIS"
"1077"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.9059324156406	2023	"MIS"
"1078"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.9462942142915	2024	"MIS"
"1079"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	16.9865582616351	2025	"MIS"
"1080"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.022396504282	2026	"MIS"
"1081"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.0589487027731	2027	"MIS"
"1082"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.0948196322909	2028	"MIS"
"1083"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.1332695734899	2029	"MIS"
"1084"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.1714369805499	2030	"MIS"
"1085"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.205193600125	2031	"MIS"
"1086"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.2416449501487	2032	"MIS"
"1087"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.2776969948338	2033	"MIS"
"1088"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.3140654770904	2034	"MIS"
"1089"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.3509270144786	2035	"MIS"
"1090"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.3890755291818	2036	"MIS"
"1091"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.4270125411773	2037	"MIS"
"1092"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.4662262610636	2038	"MIS"
"1093"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.5061607225649	2039	"MIS"
"1094"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.5460232669072	2040	"MIS"
"1095"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.581476548383	2041	"MIS"
"1096"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.6174438604429	2042	"MIS"
"1097"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.6546493397171	2043	"MIS"
"1098"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.691630875701	2044	"MIS"
"1099"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.7290890105005	2045	"MIS"
"1100"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.7623438200293	2046	"MIS"
"1101"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.7956614138794	2047	"MIS"
"1102"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.8294091439011	2048	"MIS"
"1103"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.8639869118382	2049	"MIS"
"1104"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	17.8984154766438	2050	"MIS"
"1105"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	23.8105392203675	2005	"MOU"
"1106"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	23.9997854039727	2006	"MOU"
"1107"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.222071669577	2007	"MOU"
"1108"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2997581318388	2008	"MOU"
"1109"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2976283481907	2009	"MOU"
"1110"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2938809900324	2010	"MOU"
"1111"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2937574298137	2011	"MOU"
"1112"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2914370145811	2012	"MOU"
"1113"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2911774203511	2013	"MOU"
"1114"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2910788954029	2014	"MOU"
"1115"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.2912547445225	2015	"MOU"
"1116"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.3196309284473	2016	"MOU"
"1117"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.3491616605216	2017	"MOU"
"1118"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.3767106455051	2018	"MOU"
"1119"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.403866096575	2019	"MOU"
"1120"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.4327066586782	2020	"MOU"
"1121"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.4594420686317	2021	"MOU"
"1122"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.4884169226062	2022	"MOU"
"1123"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.5143948113567	2023	"MOU"
"1124"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.5441717629134	2024	"MOU"
"1125"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.5727432615663	2025	"MOU"
"1126"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.6007152325388	2026	"MOU"
"1127"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.6291642689448	2027	"MOU"
"1128"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.6560943563097	2028	"MOU"
"1129"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.6859570550139	2029	"MOU"
"1130"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.7151884131603	2030	"MOU"
"1131"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.7422294115594	2031	"MOU"
"1132"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.7726121821561	2032	"MOU"
"1133"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.8017580513473	2033	"MOU"
"1134"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.830921530269	2034	"MOU"
"1135"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.8602179957202	2035	"MOU"
"1136"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.8904630827544	2036	"MOU"
"1137"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.9198054943153	2037	"MOU"
"1138"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.9504663803329	2038	"MOU"
"1139"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	24.9816178935309	2039	"MOU"
"1140"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.0120862829307	2040	"MOU"
"1141"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.0425277630712	2041	"MOU"
"1142"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.0729008827897	2042	"MOU"
"1143"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.1046179577269	2043	"MOU"
"1144"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.1353965928189	2044	"MOU"
"1145"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.1663207090518	2045	"MOU"
"1146"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.1977742264613	2046	"MOU"
"1147"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.228800422553	2047	"MOU"
"1148"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.2598184694499	2048	"MOU"
"1149"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.2913349148454	2049	"MOU"
"1150"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	25.3222474539641	2050	"MOU"
"1151"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.55029066788109	2005	"OHI"
"1152"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.56715097683526	2006	"OHI"
"1153"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.5863688074957	2007	"OHI"
"1154"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.60558463873085	2008	"OHI"
"1155"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.62709948270192	2009	"OHI"
"1156"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.64828562115194	2010	"OHI"
"1157"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.67335473258911	2011	"OHI"
"1158"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.6978206372629	2012	"OHI"
"1159"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.72244771383457	2013	"OHI"
"1160"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.74673072506997	2014	"OHI"
"1161"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.771455321542	2015	"OHI"
"1162"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.79630956146535	2016	"OHI"
"1163"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.82175071235337	2017	"OHI"
"1164"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.84699653218245	2018	"OHI"
"1165"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.87246645622401	2019	"OHI"
"1166"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.89862808185274	2020	"OHI"
"1167"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.92564211681258	2021	"OHI"
"1168"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.95317563572553	2022	"OHI"
"1169"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.98025974788019	2023	"OHI"
"1170"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.00837718174411	2024	"OHI"
"1171"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.03642586456544	2025	"OHI"
"1172"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.06448392649882	2026	"OHI"
"1173"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.09234300652775	2027	"OHI"
"1174"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.11942273970005	2028	"OHI"
"1175"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.14750120397062	2029	"OHI"
"1176"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.17555770802655	2030	"OHI"
"1177"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.20323793926861	2031	"OHI"
"1178"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.23196454266281	2032	"OHI"
"1179"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.26042228892495	2033	"OHI"
"1180"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.28901369499632	2034	"OHI"
"1181"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.31795816112252	2035	"OHI"
"1182"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.34718737856604	2036	"OHI"
"1183"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.37616873213127	2037	"OHI"
"1184"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.40564479109217	2038	"OHI"
"1185"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.43540463656869	2039	"OHI"
"1186"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.46529223121923	2040	"OHI"
"1187"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.49580089058928	2041	"OHI"
"1188"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.52640010565895	2042	"OHI"
"1189"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.55760300163469	2043	"OHI"
"1190"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.5888390006001	2044	"OHI"
"1191"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.62081532658628	2045	"OHI"
"1192"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.61314674586488	2046	"OHI"
"1193"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.6448455024522	2047	"OHI"
"1194"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.67260136322355	2048	"OHI"
"1195"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.70964344755839	2049	"OHI"
"1196"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	2.73628401800467	2050	"OHI"
"1197"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.20525668860368	2005	"RIG"
"1198"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.21398755269223	2006	"RIG"
"1199"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.2224036294431	2007	"RIG"
"1200"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.23085278840862	2008	"RIG"
"1201"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.23910688623082	2009	"RIG"
"1202"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.24733147432088	2010	"RIG"
"1203"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.25732427202138	2011	"RIG"
"1204"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.26744929517866	2012	"RIG"
"1205"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.27767535486424	2013	"RIG"
"1206"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.28813619225889	2014	"RIG"
"1207"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29842792262335	2015	"RIG"
"1208"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29932488958304	2016	"RIG"
"1209"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30047043048511	2017	"RIG"
"1210"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30137756212533	2018	"RIG"
"1211"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30227061318879	2019	"RIG"
"1212"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30339298187328	2020	"RIG"
"1213"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30326381655174	2021	"RIG"
"1214"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30341655427296	2022	"RIG"
"1215"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30333569466962	2023	"RIG"
"1216"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30364039836297	2024	"RIG"
"1217"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30348516247452	2025	"RIG"
"1218"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30280550747259	2026	"RIG"
"1219"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30225228750691	2027	"RIG"
"1220"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.3015506108056	2028	"RIG"
"1221"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30125802461347	2029	"RIG"
"1222"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.30087928699271	2030	"RIG"
"1223"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29999818303929	2031	"RIG"
"1224"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29946265162295	2032	"RIG"
"1225"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29885450678371	2033	"RIG"
"1226"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29832159014689	2034	"RIG"
"1227"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29775456780528	2035	"RIG"
"1228"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29742131821235	2036	"RIG"
"1229"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29704511635225	2037	"RIG"
"1230"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29681936927897	2038	"RIG"
"1231"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29666485857133	2039	"RIG"
"1232"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29644813150784	2040	"RIG"
"1233"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29589233310995	2041	"RIG"
"1234"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29538011378807	2042	"RIG"
"1235"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29499378917763	2043	"RIG"
"1236"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29451874964449	2044	"RIG"
"1237"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29406823606024	2045	"RIG"
"1238"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29307727171943	2046	"RIG"
"1239"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29206734926008	2047	"RIG"
"1240"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29107764021922	2048	"RIG"
"1241"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.29016381058749	2049	"RIG"
"1242"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	3.2891672196667	2050	"RIG"
"1243"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.19811444495361	2005	"RWI"
"1244"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.20609626277228	2006	"RWI"
"1245"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.21379459456543	2007	"RWI"
"1246"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.22156060244859	2008	"RWI"
"1247"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.22919088556271	2009	"RWI"
"1248"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.2368767668789	2010	"RWI"
"1249"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.24538870387905	2011	"RWI"
"1250"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.25405941746682	2012	"RWI"
"1251"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.26284948092594	2013	"RWI"
"1252"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.27180316149563	2014	"RWI"
"1253"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.2808982007189	2015	"RWI"
"1254"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.28366084317209	2016	"RWI"
"1255"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.2865869769921	2017	"RWI"
"1256"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.28945463336244	2018	"RWI"
"1257"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.29237051312366	2019	"RWI"
"1258"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.29549930936165	2020	"RWI"
"1259"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.29849502316823	2021	"RWI"
"1260"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.30170112568034	2022	"RWI"
"1261"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.3048552423365	2023	"RWI"
"1262"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.30825499325175	2024	"RWI"
"1263"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.31321748046127	2025	"RWI"
"1264"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.31793671070403	2026	"RWI"
"1265"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.32280172378629	2027	"RWI"
"1266"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.32767473402487	2028	"RWI"
"1267"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.33280399529255	2029	"RWI"
"1268"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.33796191487375	2030	"RWI"
"1269"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.34295119322112	2031	"RWI"
"1270"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.34817732710764	2032	"RWI"
"1271"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.35343327048577	2033	"RWI"
"1272"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.35882047957673	2034	"RWI"
"1273"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.36421982895601	2035	"RWI"
"1274"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.36974530434248	2036	"RWI"
"1275"	"'SSP2-RCP8p5-NoCo2-HGEM2'"	1.37534322333478	2037	"RWI"
