"FPU"	"year"	"location"	"model"
"4141"	3.20525668860368	2005	"RIG"	"wco2"
"4142"	3.21398767403429	2006	"RIG"	"wco2"
"4143"	3.22240835286901	2007	"RIG"	"wco2"
"4144"	3.23086882440992	2008	"RIG"	"wco2"
"4145"	3.23914917043003	2009	"RIG"	"wco2"
"4146"	3.24737581747044	2010	"RIG"	"wco2"
"4147"	3.25716869135803	2011	"RIG"	"wco2"
"4148"	3.26728998344876	2012	"RIG"	"wco2"
"4149"	3.2775410539422	2013	"RIG"	"wco2"
"4150"	3.28751519350459	2014	"RIG"	"wco2"
"4151"	3.29781800634424	2015	"RIG"	"wco2"
"4152"	3.29862638277619	2016	"RIG"	"wco2"
"4153"	3.29940352047436	2017	"RIG"	"wco2"
"4154"	3.30019916698657	2018	"RIG"	"wco2"
"4155"	3.30105420335541	2019	"RIG"	"wco2"
"4156"	3.3020237014392	2020	"RIG"	"wco2"
"4157"	3.30174793246806	2021	"RIG"	"wco2"
"4158"	3.30164163582779	2022	"RIG"	"wco2"
"4159"	3.30157538966409	2023	"RIG"	"wco2"
"4160"	3.30151110909115	2024	"RIG"	"wco2"
"4161"	3.30097163929199	2025	"RIG"	"wco2"
"4162"	3.30018743207775	2026	"RIG"	"wco2"
"4163"	3.29963375089264	2027	"RIG"	"wco2"
"4164"	3.29892403759639	2028	"RIG"	"wco2"
"4165"	3.29819365422936	2029	"RIG"	"wco2"
"4166"	3.29780348387422	2030	"RIG"	"wco2"
"4167"	3.29693141481607	2031	"RIG"	"wco2"
"4168"	3.29604608567792	2032	"RIG"	"wco2"
"4169"	3.29532602237285	2033	"RIG"	"wco2"
"4170"	3.29454449654939	2034	"RIG"	"wco2"
"4171"	3.29382832898379	2035	"RIG"	"wco2"
"4172"	3.29343398202978	2036	"RIG"	"wco2"
"4173"	3.2931058314458	2037	"RIG"	"wco2"
"4174"	3.29272146420227	2038	"RIG"	"wco2"
"4175"	3.29231566887107	2039	"RIG"	"wco2"
"4176"	3.29190477250842	2040	"RIG"	"wco2"
"4177"	3.29132464719705	2041	"RIG"	"wco2"
"4178"	3.29065163943755	2042	"RIG"	"wco2"
"4179"	3.28998642244347	2043	"RIG"	"wco2"
"4180"	3.28949587362628	2044	"RIG"	"wco2"
"4181"	3.28866384915748	2045	"RIG"	"wco2"
"4182"	3.28757558170699	2046	"RIG"	"wco2"
"4183"	3.28637761607232	2047	"RIG"	"wco2"
"4184"	3.2853109941812	2048	"RIG"	"wco2"
"4185"	3.28431069485672	2049	"RIG"	"wco2"
"4186"	3.28314839556204	2050	"RIG"	"wco2"
"4187"	1.19811444495361	2005	"RWI"	"wco2"
"4188"	1.20609631154754	2006	"RWI"	"wco2"
"4189"	1.21379924551565	2007	"RWI"	"wco2"
"4190"	1.22157549458654	2008	"RWI"	"wco2"
"4191"	1.22922296987803	2009	"RWI"	"wco2"
"4192"	1.23691387245311	2010	"RWI"	"wco2"
"4193"	1.24525087763432	2011	"RWI"	"wco2"
"4194"	1.25384815632268	2012	"RWI"	"wco2"
"4195"	1.26257009116842	2013	"RWI"	"wco2"
"4196"	1.27123141847977	2014	"RWI"	"wco2"
"4197"	1.28024132670977	2015	"RWI"	"wco2"
"4198"	1.28287904436848	2016	"RWI"	"wco2"
"4199"	1.28555915174409	2017	"RWI"	"wco2"
"4200"	1.28829166818424	2018	"RWI"	"wco2"
"4201"	1.29110570675691	2019	"RWI"	"wco2"
"4202"	1.29408433358544	2020	"RWI"	"wco2"
"4203"	1.29692421187439	2021	"RWI"	"wco2"
"4204"	1.29992913383572	2022	"RWI"	"wco2"
"4205"	1.30300723566315	2023	"RWI"	"wco2"
"4206"	1.3061426983246	2024	"RWI"	"wco2"
"4207"	1.31084079008355	2025	"RWI"	"wco2"
"4208"	1.31542932162503	2026	"RWI"	"wco2"
"4209"	1.32021687367085	2027	"RWI"	"wco2"
"4210"	1.32500139843366	2028	"RWI"	"wco2"
"4211"	1.32984317013338	2029	"RWI"	"wco2"
"4212"	1.33492262380514	2030	"RWI"	"wco2"
"4213"	1.33984164115424	2031	"RWI"	"wco2"
"4214"	1.3448140897568	2032	"RWI"	"wco2"
"4215"	1.34994633617719	2033	"RWI"	"wco2"
"4216"	1.35513138802	2034	"RWI"	"wco2"
"4217"	1.36038883452273	2035	"RWI"	"wco2"
"4218"	1.36581463416365	2036	"RWI"	"wco2"
"4219"	1.37136033762478	2037	"RWI"	"wco2"
"4220"	1.37693038724434	2038	"RWI"	"wco2"
"4221"	1.38255437379896	2039	"RWI"	"wco2"
"4222"	1.38823865353899	2040	"RWI"	"wco2"
"4223"	1.39415797710806	2041	"RWI"	"wco2"
"4224"	1.40011067792422	2042	"RWI"	"wco2"
"4225"	1.40610820553387	2043	"RWI"	"wco2"
"4226"	1.41226530085701	2044	"RWI"	"wco2"
"4227"	1.41831427302204	2045	"RWI"	"wco2"
"4228"	1.42444100074714	2046	"RWI"	"wco2"
"4229"	1.43056986954905	2047	"RWI"	"wco2"
"4230"	1.43683320707075	2048	"RWI"	"wco2"
"4231"	1.44320932562945	2049	"RWI"	"wco2"
"4232"	1.44954884816306	2050	"RWI"	"wco2"
"4233"	4.67169072332875	2005	"SEU"	"wco2"
"4234"	4.66643118872024	2006	"SEU"	"wco2"
"4235"	4.66080040542625	2007	"SEU"	"wco2"
"4236"	4.65514655937693	2008	"SEU"	"wco2"
"4237"	4.6492378932503	2009	"SEU"	"wco2"
"4238"	4.64280259064576	2010	"SEU"	"wco2"
"4239"	4.64760257674576	2011	"SEU"	"wco2"
"4240"	4.65287104548108	2012	"SEU"	"wco2"
"4241"	4.65843976684826	2013	"SEU"	"wco2"
"4242"	4.66361252870761	2014	"SEU"	"wco2"
"4243"	4.66115356032124	2015	"SEU"	"wco2"
"4244"	4.68946742834717	2016	"SEU"	"wco2"
"4245"	4.71798535918281	2017	"SEU"	"wco2"
"4246"	4.74585429103953	2018	"SEU"	"wco2"
"4247"	4.77498701051746	2019	"SEU"	"wco2"
"4248"	4.81457353088199	2020	"SEU"	"wco2"
"4249"	4.84822040576873	2021	"SEU"	"wco2"
"4250"	4.88293501101449	2022	"SEU"	"wco2"
"4251"	4.91790214628676	2023	"SEU"	"wco2"
"4252"	4.95319045471318	2024	"SEU"	"wco2"
"4253"	4.98749087859178	2025	"SEU"	"wco2"
"4254"	5.02100048191042	2026	"SEU"	"wco2"
"4255"	5.05600478579844	2027	"SEU"	"wco2"
"4256"	5.09029171774292	2028	"SEU"	"wco2"
"4257"	5.12474635452849	2029	"SEU"	"wco2"
"4258"	5.16109467640325	2030	"SEU"	"wco2"
"4259"	5.19583102071113	2031	"SEU"	"wco2"
"4260"	5.23068334092217	2032	"SEU"	"wco2"
"4261"	5.26691665044836	2033	"SEU"	"wco2"
"4262"	5.30274613242353	2034	"SEU"	"wco2"
"4263"	5.33935780007916	2035	"SEU"	"wco2"
"4264"	5.37834857424441	2036	"SEU"	"wco2"
"4265"	5.41782643704554	2037	"SEU"	"wco2"
"4266"	5.45742680244845	2038	"SEU"	"wco2"
"4267"	5.49722935521521	2039	"SEU"	"wco2"
"4268"	5.53732190705554	2040	"SEU"	"wco2"
"4269"	5.57774069164159	2041	"SEU"	"wco2"
"4270"	5.61780462013959	2042	"SEU"	"wco2"
"4271"	5.65844536016727	2043	"SEU"	"wco2"
"4272"	5.70044968961422	2044	"SEU"	"wco2"
"4273"	5.74079286570168	2045	"SEU"	"wco2"
"4274"	5.78163008359691	2046	"SEU"	"wco2"
"4275"	5.82207760664273	2047	"SEU"	"wco2"
"4276"	5.86379000738469	2048	"SEU"	"wco2"
"4277"	5.90646025809681	2049	"SEU"	"wco2"
"4278"	5.94852588008142	2050	"SEU"	"wco2"
"4279"	1.46031937492651	2005	"USN"	"wco2"
"4280"	1.46628029788584	2006	"USN"	"wco2"
"4281"	1.47462004908843	2007	"USN"	"wco2"
"4282"	1.48283664530517	2008	"USN"	"wco2"
"4283"	1.49338447260097	2009	"USN"	"wco2"
"4284"	1.50336884579944	2010	"USN"	"wco2"
"4285"	1.51875847511411	2011	"USN"	"wco2"
"4286"	1.53372090561307	2012	"USN"	"wco2"
"4287"	1.54832700122969	2013	"USN"	"wco2"
"4288"	1.56144705883901	2014	"USN"	"wco2"
"4289"	1.57575329239255	2015	"USN"	"wco2"
"4290"	1.58996544170004	2016	"USN"	"wco2"
"4291"	1.60417689760212	2017	"USN"	"wco2"
"4292"	1.61844630691085	2018	"USN"	"wco2"
"4293"	1.63306405348031	2019	"USN"	"wco2"
"4294"	1.64794239257354	2020	"USN"	"wco2"
"4295"	1.66249673822908	2021	"USN"	"wco2"
"4296"	1.67719396946477	2022	"USN"	"wco2"
"4297"	1.69178828596112	2023	"USN"	"wco2"
"4298"	1.70637495105415	2024	"USN"	"wco2"
"4299"	1.72082699841245	2025	"USN"	"wco2"
"4300"	1.73564868656606	2026	"USN"	"wco2"
"4301"	1.75060599184854	2027	"USN"	"wco2"
"4302"	1.76481827092803	2028	"USN"	"wco2"
"4303"	1.77875526053242	2029	"USN"	"wco2"
"4304"	1.79333831754548	2030	"USN"	"wco2"
"4305"	1.80759135438319	2031	"USN"	"wco2"
"4306"	1.82175198358732	2032	"USN"	"wco2"
"4307"	1.83640895478825	2033	"USN"	"wco2"
"4308"	1.85067714564855	2034	"USN"	"wco2"
"4309"	1.86520727608059	2035	"USN"	"wco2"
"4310"	1.88016876536947	2036	"USN"	"wco2"
"4311"	1.89506991607392	2037	"USN"	"wco2"
"4312"	1.9097734975121	2038	"USN"	"wco2"
"4313"	1.92436304846738	2039	"USN"	"wco2"
"4314"	1.93915460777674	2040	"USN"	"wco2"
"4315"	1.95471065233069	2041	"USN"	"wco2"
"4316"	1.94099261423556	2042	"USN"	"wco2"
"4317"	1.95322708220504	2043	"USN"	"wco2"
"4318"	1.97282517186188	2044	"USN"	"wco2"
"4319"	1.97493676963113	2045	"USN"	"wco2"
"4320"	1.99783358224807	2046	"USN"	"wco2"
"4321"	2.00784814328294	2047	"USN"	"wco2"
"4322"	2.02548850765443	2048	"USN"	"wco2"
"4323"	2.04795954656854	2049	"USN"	"wco2"
"4324"	2.05763507616641	2050	"USN"	"wco2"
"4325"	8.65774718029246	2005	"WGM"	"wco2"
"4326"	8.71537007828594	2006	"WGM"	"wco2"
"4327"	8.77335551807042	2007	"WGM"	"wco2"
"4328"	8.83205709729534	2008	"WGM"	"wco2"
"4329"	8.89118537417899	2009	"WGM"	"wco2"
"4330"	8.95052754090758	2010	"WGM"	"wco2"
"4331"	9.00911622816551	2011	"WGM"	"wco2"
"4332"	9.06922597684911	2012	"WGM"	"wco2"
"4333"	9.13029002836401	2013	"WGM"	"wco2"
"4334"	9.19084095266516	2014	"WGM"	"wco2"
"4335"	9.25402548847984	2015	"WGM"	"wco2"
"4336"	9.29606795742536	2016	"WGM"	"wco2"
"4337"	9.33825464175578	2017	"WGM"	"wco2"
"4338"	9.3807280433102	2018	"WGM"	"wco2"
"4339"	9.42376148631	2019	"WGM"	"wco2"
"4340"	9.46859637802086	2020	"WGM"	"wco2"
"4341"	9.51113912555741	2021	"WGM"	"wco2"
"4342"	9.55458403192532	2022	"WGM"	"wco2"
"4343"	9.59847812308232	2023	"WGM"	"wco2"
"4344"	9.642684894388	2024	"WGM"	"wco2"
"4345"	9.68727416518854	2025	"WGM"	"wco2"
"4346"	9.73209512840436	2026	"WGM"	"wco2"
"4347"	9.77815723305211	2027	"WGM"	"wco2"
"4348"	9.82392143624488	2028	"WGM"	"wco2"
"4349"	9.86999758966155	2029	"WGM"	"wco2"
"4350"	9.91772334128356	2030	"WGM"	"wco2"
"4351"	9.96473099305672	2031	"WGM"	"wco2"
"4352"	10.0119502346133	2032	"WGM"	"wco2"
"4353"	10.0603533755644	2033	"WGM"	"wco2"
"4354"	10.1087502785105	2034	"WGM"	"wco2"
"4355"	10.158115808732	2035	"WGM"	"wco2"
"4356"	10.2093627447298	2036	"WGM"	"wco2"
"4357"	10.2612353212603	2037	"WGM"	"wco2"
"4358"	10.3134235594295	2038	"WGM"	"wco2"
"4359"	10.3660014626344	2039	"WGM"	"wco2"
"4360"	10.418995276431	2040	"WGM"	"wco2"
"4361"	10.4721546008725	2041	"WGM"	"wco2"
"4362"	10.5254488826013	2042	"WGM"	"wco2"
"4363"	10.5792469042481	2043	"WGM"	"wco2"
"4364"	10.6342349488635	2044	"WGM"	"wco2"
"4365"	10.6884707319655	2045	"WGM"	"wco2"
"4366"	10.7430677399274	2046	"WGM"	"wco2"
"4367"	10.7976370000632	2047	"WGM"	"wco2"
"4368"	10.8534372317971	2048	"WGM"	"wco2"
"4369"	10.9101809533358	2049	"WGM"	"wco2"
"4370"	10.9667722481546	2050	"WGM"	"wco2"
"4371"	0.312318656400725	2005	"HWI"	"wco2"
"4372"	0.312661331641487	2006	"HWI"	"wco2"
"4373"	0.313002676193825	2007	"HWI"	"wco2"
"4374"	0.313341439884861	2008	"HWI"	"wco2"
"4375"	0.31366348388451	2009	"HWI"	"wco2"
"4376"	0.313911419444817	2010	"HWI"	"wco2"
"4377"	0.314294819707386	2011	"HWI"	"wco2"
"4378"	0.314754648334141	2012	"HWI"	"wco2"
"4379"	0.31526731998456	2013	"HWI"	"wco2"
"4380"	0.315583353035443	2014	"HWI"	"wco2"
"4381"	0.316113062954758	2015	"HWI"	"wco2"
"4382"	0.316579829673323	2016	"HWI"	"wco2"
"4383"	0.317010141028061	2017	"HWI"	"wco2"
"4384"	0.317421295405174	2018	"HWI"	"wco2"
"4385"	0.317852822829388	2019	"HWI"	"wco2"
"4386"	0.318324655701945	2020	"HWI"	"wco2"
"4387"	0.318748913442501	2021	"HWI"	"wco2"
"4388"	0.319224550189432	2022	"HWI"	"wco2"
"4389"	0.319688317928928	2023	"HWI"	"wco2"
"4390"	0.315342950801447	2024	"HWI"	"wco2"
"4391"	0.314286673762084	2025	"HWI"	"wco2"
"4392"	0.314631446849562	2026	"HWI"	"wco2"
"4393"	0.316517865792977	2027	"HWI"	"wco2"
"4394"	0.3166963072086	2028	"HWI"	"wco2"
"4395"	0.31662126200562	2029	"HWI"	"wco2"
"4396"	0.318636930438207	2030	"HWI"	"wco2"
"4397"	0.318773333148281	2031	"HWI"	"wco2"
"4398"	0.318279337328864	2032	"HWI"	"wco2"
"4399"	0.319426226127849	2033	"HWI"	"wco2"
"4400"	0.319280978151175	2034	"HWI"	"wco2"
"4401"	0.319605560270596	2035	"HWI"	"wco2"
"4402"	0.320951343993233	2036	"HWI"	"wco2"
"4403"	0.322234590047767	2037	"HWI"	"wco2"
"4404"	0.323030031959835	2038	"HWI"	"wco2"
"4405"	0.323322251214721	2039	"HWI"	"wco2"
"4406"	0.323358810450928	2040	"HWI"	"wco2"
"4407"	0.324896023937117	2041	"HWI"	"wco2"
"4408"	0.325135479742096	2042	"HWI"	"wco2"
"4409"	0.325140798961872	2043	"HWI"	"wco2"
"4410"	0.326773810824759	2044	"HWI"	"wco2"
"4411"	0.325150656250163	2045	"HWI"	"wco2"
"4412"	0.326720028411468	2046	"HWI"	"wco2"
"4413"	0.326619432234084	2047	"HWI"	"wco2"
"4414"	0.327503918489244	2048	"HWI"	"wco2"
"4415"	0.329260101053984	2049	"HWI"	"wco2"
"4416"	0.32940387051673	2050	"HWI"	"wco2"
"4417"	0.0939413494128864	2005	"ALK"	"wco2"
"4418"	0.0936453428584625	2006	"ALK"	"wco2"
"4419"	0.0933577952700775	2007	"ALK"	"wco2"
"4420"	0.0930707845854567	2008	"ALK"	"wco2"
"4421"	0.092787002563567	2009	"ALK"	"wco2"
"4422"	0.0924931233480878	2010	"ALK"	"wco2"
"4423"	0.0922865438906972	2011	"ALK"	"wco2"
"4424"	0.0920826601983469	2012	"ALK"	"wco2"
"4425"	0.0918971245313856	2013	"ALK"	"wco2"
"4426"	0.0918846343259168	2014	"ALK"	"wco2"
"4427"	0.0921681866068957	2015	"ALK"	"wco2"
"4428"	0.0924471215930926	2016	"ALK"	"wco2"
"4429"	0.0927166430129402	2017	"ALK"	"wco2"
"4430"	0.0930133340113761	2018	"ALK"	"wco2"
"4431"	0.0933011258128871	2019	"ALK"	"wco2"
"4432"	0.0936944797211414	2020	"ALK"	"wco2"
"4433"	0.0941250922864468	2021	"ALK"	"wco2"
"4434"	0.0945600425721056	2022	"ALK"	"wco2"
"4435"	0.0949796790378278	2023	"ALK"	"wco2"
"4436"	0.0954262640513199	2024	"ALK"	"wco2"
"4437"	0.0958448698439442	2025	"ALK"	"wco2"
"4438"	0.0962841651226354	2026	"ALK"	"wco2"
"4439"	0.0967164543204652	2027	"ALK"	"wco2"
"4440"	0.0971358113067339	2028	"ALK"	"wco2"
"4441"	0.0975762695123132	2029	"ALK"	"wco2"
"4442"	0.0980125728743408	2030	"ALK"	"wco2"
"4443"	0.0984834903955385	2031	"ALK"	"wco2"
"4444"	0.0989693849204398	2032	"ALK"	"wco2"
"4445"	0.0994318527917446	2033	"ALK"	"wco2"
"4446"	0.0999041933174133	2034	"ALK"	"wco2"
"4447"	0.100386456880978	2035	"ALK"	"wco2"
"4448"	0.100849225918296	2036	"ALK"	"wco2"
"4449"	0.101328523379426	2037	"ALK"	"wco2"
"4450"	0.100119924106435	2038	"ALK"	"wco2"
"4451"	0.100911204774199	2039	"ALK"	"wco2"
"4452"	0.100971734847332	2040	"ALK"	"wco2"
"4453"	0.102206378213779	2041	"ALK"	"wco2"
"4454"	0.102652361433668	2042	"ALK"	"wco2"
"4455"	0.103103809909912	2043	"ALK"	"wco2"
"4456"	0.103579548128323	2044	"ALK"	"wco2"
"4457"	0.104085266566083	2045	"ALK"	"wco2"
"4458"	0.104739626395257	2046	"ALK"	"wco2"
"4459"	0.105383615638646	2047	"ALK"	"wco2"
"4460"	0.105723474003548	2048	"ALK"	"wco2"
"4461"	0.106656300598401	2049	"ALK"	"wco2"
"4462"	0.10712098319029	2050	"ALK"	"wco2"
"4463"	12.5492271481624	2005	"ARK"	"wco2"
"4464"	12.657095303362	2006	"ARK"	"wco2"
"4465"	12.7823588477147	2007	"ARK"	"wco2"
"4466"	12.9064649398433	2008	"ARK"	"wco2"
"4467"	13.0464555688615	2009	"ARK"	"wco2"
"4468"	13.1821466026532	2010	"ARK"	"wco2"
"4469"	13.3342412688346	2011	"ARK"	"wco2"
"4470"	13.4805042358351	2012	"ARK"	"wco2"
"4471"	13.6290819640047	2013	"ARK"	"wco2"
"4472"	13.776291463597	2014	"ARK"	"wco2"
"4473"	13.9255648671947	2015	"ARK"	"wco2"
"4474"	14.0741356675489	2016	"ARK"	"wco2"
"4475"	14.2204675934467	2017	"ARK"	"wco2"
"4476"	14.3760862362444	2018	"ARK"	"wco2"
"4477"	14.5292416683462	2019	"ARK"	"wco2"
"4478"	14.6805560659521	2020	"ARK"	"wco2"
"4479"	14.8315864853509	2021	"ARK"	"wco2"
"4480"	14.9843739630787	2022	"ARK"	"wco2"
"4481"	15.1319768613149	2023	"ARK"	"wco2"
"4482"	15.2903394498709	2024	"ARK"	"wco2"
"4483"	15.4391555576848	2025	"ARK"	"wco2"
"4484"	15.5971683210116	2026	"ARK"	"wco2"
"4485"	15.7500207948127	2027	"ARK"	"wco2"
"4486"	15.8949608590576	2028	"ARK"	"wco2"
"4487"	16.0466712871031	2029	"ARK"	"wco2"
"4488"	16.197498967932	2030	"ARK"	"wco2"
"4489"	16.3507776565094	2031	"ARK"	"wco2"
"4490"	16.5116092492605	2032	"ARK"	"wco2"
"4491"	16.6630244958225	2033	"ARK"	"wco2"
"4492"	16.8190931777868	2034	"ARK"	"wco2"
"4493"	16.980367672417	2035	"ARK"	"wco2"
"4494"	17.1350428834313	2036	"ARK"	"wco2"
"4495"	17.29680549599	2037	"ARK"	"wco2"
"4496"	17.4544068627646	2038	"ARK"	"wco2"
"4497"	17.6191477881115	2039	"ARK"	"wco2"
"4498"	17.7725048431148	2040	"ARK"	"wco2"
"4499"	17.9541079119505	2041	"ARK"	"wco2"
"4500"	18.124051107764	2042	"ARK"	"wco2"
"4501"	18.2935855211734	2043	"ARK"	"wco2"
"4502"	18.4653601081072	2044	"ARK"	"wco2"
"4503"	18.6411897535314	2045	"ARK"	"wco2"
"4504"	18.8213304320404	2046	"ARK"	"wco2"
"4505"	19.0000139640603	2047	"ARK"	"wco2"
"4506"	19.1750511114949	2048	"ARK"	"wco2"
"4507"	19.3549123180221	2049	"ARK"	"wco2"
"4508"	19.5322896122341	2050	"ARK"	"wco2"
"4509"	16.4883168487573	2005	"CAL"	"wco2"
"4510"	16.4682796164478	2006	"CAL"	"wco2"
"4511"	16.4674406285678	2007	"CAL"	"wco2"
"4512"	16.4625533940976	2008	"CAL"	"wco2"
"4513"	16.4766311339076	2009	"CAL"	"wco2"
"4514"	16.4802560199102	2010	"CAL"	"wco2"
"4515"	16.6552763070315	2011	"CAL"	"wco2"
"4516"	16.8226168321827	2012	"CAL"	"wco2"
"4517"	16.9884747866065	2013	"CAL"	"wco2"
"4518"	17.1485581418925	2014	"CAL"	"wco2"
"4519"	17.3129925170758	2015	"CAL"	"wco2"
"4520"	17.4720601254143	2016	"CAL"	"wco2"
"4521"	17.6291482160579	2017	"CAL"	"wco2"
"4522"	17.7959286829967	2018	"CAL"	"wco2"
"4523"	17.9606716402177	2019	"CAL"	"wco2"
"4524"	18.1240743339885	2020	"CAL"	"wco2"
"4525"	18.2768837713816	2021	"CAL"	"wco2"
"4526"	18.4303295029803	2022	"CAL"	"wco2"
"4527"	18.5775870842941	2023	"CAL"	"wco2"
"4528"	18.7340019441431	2024	"CAL"	"wco2"
"4529"	18.8803979907679	2025	"CAL"	"wco2"
"4530"	18.6895344778071	2026	"CAL"	"wco2"
"4531"	18.8645234613277	2027	"CAL"	"wco2"
"4532"	18.9454892143025	2028	"CAL"	"wco2"
"4533"	19.1951300091772	2029	"CAL"	"wco2"
"4534"	19.3847968636897	2030	"CAL"	"wco2"
"4535"	19.4414622213721	2031	"CAL"	"wco2"
"4536"	19.6900558129993	2032	"CAL"	"wco2"
"4537"	19.7297972407226	2033	"CAL"	"wco2"
"4538"	19.8689905117529	2034	"CAL"	"wco2"
"4539"	20.0815461447558	2035	"CAL"	"wco2"
"4540"	20.0936002583203	2036	"CAL"	"wco2"
"4541"	20.2479688382276	2037	"CAL"	"wco2"
"4542"	20.3135936797122	2038	"CAL"	"wco2"
"4543"	20.5064723228401	2039	"CAL"	"wco2"
"4544"	20.3998722701298	2040	"CAL"	"wco2"
"4545"	20.678319898947	2041	"CAL"	"wco2"
"4546"	20.6423347494378	2042	"CAL"	"wco2"
"4547"	20.5974959994467	2043	"CAL"	"wco2"
"4548"	20.5588861227493	2044	"CAL"	"wco2"
"4549"	20.5253482578152	2045	"CAL"	"wco2"
"4550"	20.5200510509064	2046	"CAL"	"wco2"
"4551"	20.4690373654874	2047	"CAL"	"wco2"
"4552"	20.3617693919168	2048	"CAL"	"wco2"
"4553"	20.3719704046715	2049	"CAL"	"wco2"
"4554"	20.2881720145186	2050	"CAL"	"wco2"
"4555"	8.05496712268002	2005	"COB"	"wco2"
"4556"	8.10680017578637	2006	"COB"	"wco2"
"4557"	8.16823121334608	2007	"COB"	"wco2"
"4558"	8.21577518824246	2008	"COB"	"wco2"
"4559"	8.25197069014244	2009	"COB"	"wco2"
"4560"	8.26967408093095	2010	"COB"	"wco2"
"4561"	8.33601134018427	2011	"COB"	"wco2"
"4562"	8.38479132134917	2012	"COB"	"wco2"
"4563"	8.45849425155923	2013	"COB"	"wco2"
"4564"	8.54123550035245	2014	"COB"	"wco2"
"4565"	8.63649361604846	2015	"COB"	"wco2"
"4566"	8.71653328978809	2016	"COB"	"wco2"
"4567"	8.76161954627922	2017	"COB"	"wco2"
"4568"	8.88328318933831	2018	"COB"	"wco2"
"4569"	8.97512576390794	2019	"COB"	"wco2"
"4570"	9.03172952630137	2020	"COB"	"wco2"
"4571"	9.09943963398053	2021	"COB"	"wco2"
"4572"	9.19249325412585	2022	"COB"	"wco2"
"4573"	9.22704557495255	2023	"COB"	"wco2"
"4574"	9.3618868326773	2024	"COB"	"wco2"
"4575"	9.38493618080098	2025	"COB"	"wco2"
"4576"	9.47856634614488	2026	"COB"	"wco2"
"4577"	9.55230148635654	2027	"COB"	"wco2"
"4578"	9.58024566197879	2028	"COB"	"wco2"
"4579"	9.67782181588595	2029	"COB"	"wco2"
"4580"	9.74047899065968	2030	"COB"	"wco2"
"4581"	9.75403350436899	2031	"COB"	"wco2"
"4582"	9.81739226512313	2032	"COB"	"wco2"
"4583"	9.82807545588487	2033	"COB"	"wco2"
"4584"	9.85879438746463	2034	"COB"	"wco2"
"4585"	9.89979295482921	2035	"COB"	"wco2"
"4586"	9.91403843262283	2036	"COB"	"wco2"
"4587"	9.95057087760671	2037	"COB"	"wco2"
"4588"	9.97642301553573	2038	"COB"	"wco2"
"4589"	10.0156234947848	2039	"COB"	"wco2"
"4590"	10.0309133796265	2040	"COB"	"wco2"
"4591"	10.0753264373088	2041	"COB"	"wco2"
"4592"	10.1014731998048	2042	"COB"	"wco2"
"4593"	10.1278611516741	2043	"COB"	"wco2"
"4594"	10.1555925846522	2044	"COB"	"wco2"
"4595"	10.183777417004	2045	"COB"	"wco2"
"4596"	10.2117580547129	2046	"COB"	"wco2"
"4597"	10.2385059961303	2047	"COB"	"wco2"
"4598"	10.2620381205205	2048	"COB"	"wco2"
"4599"	10.2931621707844	2049	"COB"	"wco2"
"4600"	10.3184695319256	2050	"COB"	"wco2"
"4601"	4.28625447734674	2005	"COL"	"wco2"
"4602"	4.29016163481425	2006	"COL"	"wco2"
"4603"	4.29374283653953	2007	"COL"	"wco2"
"4604"	4.29734339521684	2008	"COL"	"wco2"
"4605"	4.30070393803963	2009	"COL"	"wco2"
"4606"	4.3040440065047	2010	"COL"	"wco2"
"4607"	4.30980622831324	2011	"COL"	"wco2"
"4608"	4.31561607088085	2012	"COL"	"wco2"
"4609"	4.32173125083126	2013	"COL"	"wco2"
"4610"	4.32802730323444	2014	"COL"	"wco2"
"4611"	4.33418015060331	2015	"COL"	"wco2"
"4612"	4.34108366594323	2016	"COL"	"wco2"
"4613"	4.34790144340511	2017	"COL"	"wco2"
"4614"	4.35529557841563	2018	"COL"	"wco2"
"4615"	4.36250586770209	2019	"COL"	"wco2"
"4616"	4.36996254751291	2020	"COL"	"wco2"
"4617"	4.37569474493926	2021	"COL"	"wco2"
"4618"	4.38164818046183	2022	"COL"	"wco2"
"4619"	4.38741467722329	2023	"COL"	"wco2"
"4620"	4.39379100078684	2024	"COL"	"wco2"
"4621"	4.39879543804921	2025	"COL"	"wco2"
"4622"	4.40360407262873	2026	"COL"	"wco2"
"4623"	4.40841397334117	2027	"COL"	"wco2"
"4624"	4.41309096587326	2028	"COL"	"wco2"
"4625"	4.41819915767496	2029	"COL"	"wco2"
"4626"	4.42333638175465	2030	"COL"	"wco2"
"4627"	4.4280280693575	2031	"COL"	"wco2"
"4628"	4.4332017942003	2032	"COL"	"wco2"
"4629"	4.43802814891945	2033	"COL"	"wco2"
"4630"	4.44317554555723	2034	"COL"	"wco2"
"4631"	4.44850793121911	2035	"COL"	"wco2"
"4632"	4.45412336569459	2036	"COL"	"wco2"
"4633"	4.46015264966797	2037	"COL"	"wco2"
"4634"	4.46609599831687	2038	"COL"	"wco2"
"4635"	4.47242212748164	2039	"COL"	"wco2"
"4636"	4.47828091859749	2040	"COL"	"wco2"
"4637"	4.48451127425667	2041	"COL"	"wco2"
"4638"	4.49035228052569	2042	"COL"	"wco2"
"4639"	4.49626455924327	2043	"COL"	"wco2"
"4640"	4.50228963640115	2044	"COL"	"wco2"
"4641"	4.50844092773008	2045	"COL"	"wco2"
"4642"	4.51374051190097	2046	"COL"	"wco2"
"4643"	4.51913645498926	2047	"COL"	"wco2"
