lat,lon,cellid,stateid,apple,pears,walnut
43.03125,-84.90625,270210,26,0.000244,0.000000,0.000000
43.03125,-84.84375,270211,26,0.000183,0.000000,0.000000
43.03125,-84.59375,270215,26,0.000015,0.000000,0.000000
43.03125,-84.34375,270219,26,0.000137,0.000000,0.000000
43.03125,-83.90625,270226,26,0.007416,0.000000,0.000000
43.03125,-83.84375,270227,26,0.000046,0.000000,0.000000
43.03125,-83.78125,270228,26,0.000046,0.000000,0.000000
43.03125,-83.40625,270234,26,0.000015,0.000000,0.000000
43.03125,-83.03125,270240,26,0.000137,0.000000,0.000000
43.03125,-82.90625,270242,26,0.000015,0.000000,0.000000
43.03125,-78.96875,270305,36,0.000366,0.000000,0.000000
43.03125,-78.78125,270308,36,0.000214,0.000000,0.000000
43.03125,-78.71875,270309,36,0.000107,0.000000,0.000000
43.03125,-78.65625,270310,36,0.000290,0.000000,0.000000
43.03125,-78.59375,270311,36,0.000748,0.000000,0.000000
43.03125,-78.53125,270312,36,0.001007,0.000000,0.000000
43.03125,-78.46875,270313,36,0.000870,0.000000,0.000000
43.03125,-78.40625,270314,36,0.000702,0.000000,0.000000
43.03125,-78.34375,270315,36,0.000107,0.000000,0.000000
43.03125,-78.28125,270316,36,0.000061,0.000000,0.000000
43.03125,-78.21875,270317,36,0.000198,0.000000,0.000000
43.03125,-78.15625,270318,36,0.000061,0.000000,0.000000
43.03125,-78.09375,270319,36,0.000305,0.000000,0.000000
43.03125,-78.03125,270320,36,0.000046,0.000000,0.000000
43.03125,-77.96875,270321,36,0.002213,0.000000,0.000000
43.03125,-77.90625,270322,36,0.000366,0.000000,0.000000
43.03125,-77.53125,270328,36,0.000031,0.000000,0.000000
43.03125,-77.46875,270329,36,0.000031,0.000000,0.000000
43.03125,-77.40625,270330,36,0.000046,0.000000,0.000000
43.03125,-77.28125,270332,36,0.000076,0.000000,0.000000
43.03125,-77.21875,270333,36,0.000198,0.000000,0.000000
43.03125,-77.15625,270334,36,0.000092,0.000000,0.000000
43.03125,-77.09375,270335,36,0.000015,0.000000,0.000000
43.03125,-77.03125,270336,36,0.000671,0.000000,0.000000
43.03125,-76.96875,270337,36,0.001892,0.000000,0.000000
43.03125,-76.90625,270338,36,0.000854,0.000000,0.000000
43.03125,-76.84375,270339,36,0.000778,0.000000,0.000000
43.03125,-76.78125,270340,36,0.000061,0.000000,0.000000
43.03125,-76.71875,270341,36,0.000061,0.000000,0.000000
43.03125,-76.59375,270343,36,0.000061,0.000046,0.000000
43.03125,-76.53125,270344,36,0.000031,0.000031,0.000000
43.03125,-76.46875,270345,36,0.000092,0.000076,0.000000
43.03125,-76.40625,270346,36,0.000229,0.000031,0.000000
43.03125,-76.34375,270347,36,0.000519,0.000000,0.000000
43.03125,-76.28125,270348,36,0.000061,0.000031,0.000000
43.03125,-75.90625,270354,36,0.000092,0.000000,0.000000
43.03125,-75.59375,270359,36,0.000061,0.000000,0.000000
43.03125,-75.40625,270362,36,0.000031,0.000000,0.000000
43.03125,-75.34375,270363,36,0.000305,0.000000,0.000000
43.03125,-74.46875,270377,36,0.000061,0.000000,0.000000
43.03125,-73.90625,270386,36,0.000046,0.000000,0.000000
43.03125,-73.84375,270387,36,0.000092,0.000000,0.000000
43.03125,-73.71875,270389,36,0.000244,0.000000,0.000000
43.03125,-73.59375,270391,36,0.000031,0.000000,0.000000
43.03125,-72.59375,270407,50,0.000565,0.000000,0.000000
43.03125,-72.53125,270408,50,0.011093,0.000000,0.000000
43.03125,-72.46875,270409,50,0.004471,0.000000,0.000000
43.03125,-72.40625,270410,33,0.004944,0.000000,0.000000
43.03125,-72.34375,270411,33,0.000031,0.000000,0.000000
43.03125,-72.21875,270413,33,0.000076,0.000000,0.000000
43.03125,-72.03125,270416,33,0.000076,0.000000,0.000000
43.03125,-71.96875,270417,33,0.000137,0.000000,0.000000
43.03125,-71.90625,270418,33,0.000031,0.000000,0.000000
43.03125,-71.84375,270419,33,0.000046,0.000000,0.000000
43.03125,-71.78125,270420,33,0.000046,0.000000,0.000000
43.03125,-71.71875,270421,33,0.000305,0.000000,0.000000
43.03125,-71.65625,270422,33,0.000320,0.000000,0.000000
43.03125,-71.59375,270423,33,0.000839,0.000000,0.000000
43.03125,-71.46875,270425,33,0.000458,0.000000,0.000000
43.03125,-71.40625,270426,33,0.000046,0.000000,0.000000
43.03125,-71.34375,270427,33,0.000046,0.000000,0.000000
43.03125,-71.28125,270428,33,0.000061,0.000000,0.000000
43.03125,-71.21875,270429,33,0.000092,0.000000,0.000000
43.03125,-71.15625,270430,33,0.000076,0.000000,0.000000
43.03125,-70.96875,270433,33,0.000778,0.000000,0.000000
43.03125,-70.90625,270434,33,0.001587,0.000000,0.000000
43.03125,-70.84375,270435,33,0.000076,0.000000,0.000000
43.03125,-70.78125,270436,33,0.000183,0.000000,0.000000
42.96875,-116.34375,268771,16,0.000031,0.000000,0.000000
42.96875,-90.90625,269178,55,0.000015,0.000000,0.000000
42.96875,-90.65625,269182,55,0.000015,0.000000,0.000000
42.96875,-90.53125,269184,55,0.000061,0.000000,0.000000
42.96875,-90.09375,269191,55,0.000046,0.000000,0.000000
42.96875,-90.03125,269192,55,0.000107,0.000000,0.000000
42.96875,-89.96875,269193,55,0.000031,0.000000,0.000000
42.96875,-89.90625,269194,55,0.000381,0.000000,0.000000
42.96875,-89.84375,269195,55,0.000107,0.000000,0.000000
42.96875,-88.96875,269209,55,0.000015,0.000000,0.000000
42.96875,-88.28125,269220,55,0.000107,0.000000,0.000000
42.96875,-88.21875,269221,55,0.000015,0.000000,0.000000
42.96875,-88.15625,269222,55,0.000076,0.000000,0.000000
42.96875,-88.09375,269223,55,0.000122,0.000000,0.000000
42.96875,-86.21875,269253,26,0.000076,0.000000,0.000000
42.96875,-86.15625,269254,26,0.000427,0.000000,0.000000
42.96875,-86.09375,269255,26,0.000488,0.000000,0.000000
42.96875,-86.03125,269256,26,0.000519,0.000031,0.000000
42.96875,-85.96875,269257,26,0.000854,0.000000,0.000000
42.96875,-85.90625,269258,26,0.001007,0.000000,0.000000
42.96875,-85.84375,269259,26,0.002518,0.000000,0.000000
42.96875,-85.78125,269260,26,0.002411,0.000000,0.000000
42.96875,-85.71875,269261,26,0.001434,0.000000,0.000000
42.96875,-85.59375,269263,26,0.000290,0.000000,0.000000
42.96875,-85.53125,269264,26,0.000214,0.000000,0.000000
42.96875,-85.46875,269265,26,0.000824,0.000000,0.000000
42.96875,-85.40625,269266,26,0.001099,0.000000,0.000000
42.96875,-85.34375,269267,26,0.001129,0.000000,0.000000
42.96875,-85.28125,269268,26,0.001068,0.000000,0.000000
42.96875,-85.21875,269269,26,0.001282,0.000000,0.000000
42.96875,-85.15625,269270,26,0.002655,0.000000,0.000000
42.96875,-85.09375,269271,26,0.000916,0.000000,0.000000
42.96875,-85.03125,269272,26,0.000427,0.000000,0.000000
42.96875,-84.96875,269273,26,0.000259,0.000000,0.000000
42.96875,-84.90625,269274,26,0.000107,0.000000,0.000000
42.96875,-84.84375,269275,26,0.000153,0.000000,0.000000
42.96875,-84.65625,269278,26,0.000031,0.000000,0.000000
42.96875,-84.46875,269281,26,0.000031,0.000000,0.000000
42.96875,-84.40625,269282,26,0.000168,0.000000,0.000000
42.96875,-84.34375,269283,26,0.000229,0.000000,0.000000
42.96875,-84.28125,269284,26,0.000305,0.000000,0.000000
42.96875,-84.21875,269285,26,0.000488,0.000000,0.000000
42.96875,-84.15625,269286,26,0.000626,0.000000,0.000000
42.96875,-83.40625,269298,26,0.000061,0.000000,0.000000
42.96875,-83.09375,269303,26,0.000031,0.000000,0.000000
42.96875,-83.03125,269304,26,0.000092,0.000000,0.000000
42.96875,-82.90625,269306,26,0.000015,0.000000,0.000000
42.96875,-82.78125,269308,26,0.000031,0.000000,0.000000
42.96875,-78.96875,269369,36,0.000031,0.000000,0.000000
42.96875,-78.65625,269374,36,0.000107,0.000000,0.000000
42.96875,-78.59375,269375,36,0.000107,0.000000,0.000000
42.96875,-78.53125,269376,36,0.000046,0.000000,0.000000
42.96875,-78.46875,269377,36,0.000137,0.000000,0.000000
42.96875,-78.40625,269378,36,0.000153,0.000000,0.000000
42.96875,-78.34375,269379,36,0.000137,0.000000,0.000000
42.96875,-78.21875,269381,36,0.000198,0.000000,0.000000
42.96875,-78.15625,269382,36,0.000015,0.000000,0.000000
42.96875,-78.09375,269383,36,0.000381,0.000000,0.000000
42.96875,-77.96875,269385,36,0.000488,0.000000,0.000000
42.96875,-77.53125,269392,36,0.000076,0.000000,0.000000
42.96875,-77.40625,269394,36,0.000015,0.000000,0.000000
42.96875,-77.34375,269395,36,0.000168,0.000000,0.000000
42.96875,-77.28125,269396,36,0.000214,0.000000,0.000000
42.96875,-77.21875,269397,36,0.000641,0.000000,0.000000
42.96875,-77.15625,269398,36,0.000320,0.000000,0.000000
42.96875,-77.09375,269399,36,0.001205,0.000000,0.000000
42.96875,-77.03125,269400,36,0.004181,0.000000,0.000000
42.96875,-76.96875,269401,36,0.000748,0.000000,0.000000
42.96875,-76.90625,269402,36,0.000717,0.000000,0.000000
42.96875,-76.84375,269403,36,0.000519,0.000000,0.000000
42.96875,-76.78125,269404,36,0.000015,0.000000,0.000000
42.96875,-76.71875,269405,36,0.000046,0.000000,0.000000
42.96875,-76.53125,269408,36,0.000107,0.000000,0.000000
42.96875,-76.46875,269409,36,0.000244,0.000000,0.000000
42.96875,-76.40625,269410,36,0.000610,0.000000,0.000000
42.96875,-76.34375,269411,36,0.000275,0.000000,0.000000
42.96875,-76.28125,269412,36,0.000122,0.000076,0.000000
42.96875,-76.21875,269413,36,0.000259,0.000046,0.000000
42.96875,-76.15625,269414,36,0.000076,0.000000,0.000000
42.96875,-76.09375,269415,36,0.000046,0.000000,0.000000
42.96875,-75.96875,269417,36,0.000061,0.000000,0.000000
42.96875,-75.71875,269421,36,0.000076,0.000000,0.000000
42.96875,-75.40625,269426,36,0.000046,0.000000,0.000000
42.96875,-74.53125,269440,36,0.000168,0.000000,0.000000
42.96875,-74.46875,269441,36,0.000443,0.000000,0.000000
42.96875,-74.40625,269442,36,0.000015,0.000000,0.000000
42.96875,-74.34375,269443,36,0.000046,0.000000,0.000000
42.96875,-73.96875,269449,36,0.000275,0.000000,0.000000
42.96875,-73.90625,269450,36,0.000687,0.000000,0.000000
42.96875,-73.84375,269451,36,0.000137,0.000000,0.000000
42.96875,-73.78125,269452,36,0.000107,0.000000,0.000000
42.96875,-73.53125,269456,36,0.000031,0.000000,0.000000
42.96875,-73.40625,269458,36,0.000015,0.000000,0.000000
42.96875,-73.34375,269459,36,0.000015,0.000000,0.000000
42.96875,-72.65625,269470,50,0.000153,0.000000,0.000000
42.96875,-72.59375,269471,50,0.000031,0.000000,0.000000
42.96875,-72.53125,269472,50,0.009003,0.000000,0.000000
42.96875,-72.46875,269473,33,0.001114,0.000000,0.000000
42.96875,-72.40625,269474,33,0.000122,0.000000,0.000000
42.96875,-72.34375,269475,33,0.000153,0.000000,0.000000
42.96875,-72.28125,269476,33,0.000214,0.000000,0.000000
42.96875,-72.21875,269477,33,0.000183,0.000000,0.000000
42.96875,-71.96875,269481,33,0.000900,0.000000,0.000000
42.96875,-71.78125,269484,33,0.000183,0.000000,0.000000
42.96875,-71.71875,269485,33,0.000259,0.000000,0.000000
42.96875,-71.65625,269486,33,0.000427,0.000000,0.000000
42.96875,-71.59375,269487,33,0.001236,0.000000,0.000000
42.96875,-71.53125,269488,33,0.000366,0.000000,0.000000
42.96875,-71.40625,269490,33,0.000122,0.000000,0.000000
42.96875,-71.34375,269491,33,0.000473,0.000000,0.000000
42.96875,-71.28125,269492,33,0.001389,0.000000,0.000000
42.96875,-71.21875,269493,33,0.001389,0.000000,0.000000
42.96875,-71.15625,269494,33,0.000107,0.000000,0.000000
42.96875,-71.03125,269496,33,0.000137,0.000000,0.000000
42.96875,-70.96875,269497,33,0.000198,0.000000,0.000000
42.96875,-70.90625,269498,33,0.008194,0.000000,0.000000
42.96875,-70.84375,269499,33,0.000641,0.000000,0.000000
42.96875,-70.78125,269500,33,0.000214,0.000000,0.000000
42.90625,-116.15625,267838,16,0.000015,0.000000,0.000000
42.90625,-90.96875,268241,55,0.000031,0.000000,0.000000
42.90625,-90.84375,268243,55,0.000031,0.000000,0.000000
42.90625,-90.65625,268246,55,0.000046,0.000000,0.000000
42.90625,-90.59375,268247,55,0.000061,0.000000,0.000000
42.90625,-89.90625,268258,55,0.000031,0.000000,0.000000
42.90625,-89.84375,268259,55,0.000061,0.000000,0.000000
42.90625,-88.84375,268275,55,0.000031,0.000000,0.000000
42.90625,-88.21875,268285,55,0.000076,0.000000,0.000000
42.90625,-88.15625,268286,55,0.000107,0.000000,0.000000
42.90625,-88.09375,268287,55,0.000198,0.000000,0.000000
42.90625,-86.15625,268318,26,0.000443,0.000000,0.000000
42.90625,-86.09375,268319,26,0.000717,0.000000,0.000000
42.90625,-86.03125,268320,26,0.001297,0.000000,0.000000
42.90625,-85.96875,268321,26,0.001221,0.000000,0.000000
42.90625,-85.90625,268322,26,0.000488,0.000000,0.000000
42.90625,-85.84375,268323,26,0.000687,0.000015,0.000000
42.90625,-85.78125,268324,26,0.011353,0.000000,0.000000
42.90625,-85.71875,268325,26,0.000153,0.000031,0.000000
42.90625,-85.59375,268327,26,0.000046,0.000000,0.000000
42.90625,-85.53125,268328,26,0.000092,0.000000,0.000000
42.90625,-85.46875,268329,26,0.001221,0.000000,0.000000
42.90625,-85.40625,268330,26,0.000443,0.000000,0.000000
42.90625,-85.34375,268331,26,0.004410,0.000000,0.000000
42.90625,-85.28125,268332,26,0.001175,0.000000,0.000000
42.90625,-85.21875,268333,26,0.001389,0.000000,0.000000
42.90625,-85.15625,268334,26,0.000702,0.000000,0.000000
42.90625,-85.09375,268335,26,0.000366,0.000000,0.000000
42.90625,-85.03125,268336,26,0.000305,0.000000,0.000000
42.90625,-84.96875,268337,26,0.000519,0.000000,0.000000
42.90625,-84.90625,268338,26,0.000381,0.000000,0.000000
42.90625,-84.84375,268339,26,0.000061,0.000000,0.000000
42.90625,-84.65625,268342,26,0.000168,0.000000,0.000000
42.90625,-84.59375,268343,26,0.000046,0.000000,0.000000
42.90625,-84.53125,268344,26,0.000031,0.000000,0.000000
42.90625,-84.46875,268345,26,0.001190,0.000000,0.000000
42.90625,-84.40625,268346,26,0.000031,0.000000,0.000000
42.90625,-84.34375,268347,26,0.001709,0.000000,0.000000
42.90625,-84.28125,268348,26,0.000778,0.000000,0.000000
42.90625,-84.21875,268349,26,0.000259,0.000000,0.000000
42.90625,-82.84375,268371,26,0.000046,0.000000,0.000000
42.90625,-78.71875,268437,36,0.000351,0.000000,0.000000
42.90625,-78.65625,268438,36,0.000031,0.000000,0.000000
42.90625,-78.46875,268441,36,0.000168,0.000000,0.000000
42.90625,-78.28125,268444,36,0.000015,0.000000,0.000000
42.90625,-78.21875,268445,36,0.000061,0.000000,0.000000
42.90625,-78.09375,268447,36,0.000061,0.000000,0.000000
42.90625,-77.46875,268457,36,0.000076,0.000000,0.000000
42.90625,-77.40625,268458,36,0.000046,0.000000,0.000000
42.90625,-77.34375,268459,36,0.000137,0.000000,0.000000
42.90625,-77.28125,268460,36,0.000443,0.000000,0.000000
42.90625,-77.21875,268461,36,0.000336,0.000000,0.000000
42.90625,-77.15625,268462,36,0.000336,0.000000,0.000000
42.90625,-77.09375,268463,36,0.000458,0.000000,0.000000
42.90625,-77.03125,268464,36,0.000443,0.000000,0.000000
42.90625,-76.96875,268465,36,0.000229,0.000000,0.000000
42.90625,-76.90625,268466,36,0.000214,0.000000,0.000000
42.90625,-76.84375,268467,36,0.000076,0.000000,0.000000
42.90625,-76.78125,268468,36,0.000061,0.000000,0.000000
42.90625,-76.71875,268469,36,0.000046,0.000000,0.000000
42.90625,-76.65625,268470,36,0.000031,0.000000,0.000000
42.90625,-76.59375,268471,36,0.000031,0.000000,0.000000
42.90625,-76.53125,268472,36,0.000092,0.000000,0.000000
42.90625,-76.46875,268473,36,0.000061,0.000000,0.000000
42.90625,-76.34375,268475,36,0.000275,0.000015,0.000000
42.90625,-76.28125,268476,36,0.000168,0.000107,0.000000
42.90625,-76.21875,268477,36,0.026306,0.000031,0.000000
42.90625,-76.15625,268478,36,0.004547,0.000015,0.000000
42.90625,-76.09375,268479,36,0.000061,0.000000,0.000000
42.90625,-76.03125,268480,36,0.000061,0.000000,0.000000
42.90625,-75.90625,268482,36,0.000061,0.000000,0.000000
42.90625,-75.21875,268493,36,0.000046,0.000000,0.000000
42.90625,-74.46875,268505,36,0.000046,0.000000,0.000000
42.90625,-74.40625,268506,36,0.000168,0.000000,0.000000
42.90625,-74.34375,268507,36,0.000122,0.000000,0.000000
42.90625,-74.28125,268508,36,0.000504,0.000000,0.000000
42.90625,-74.09375,268511,36,0.000519,0.000000,0.000000
42.90625,-74.03125,268512,36,0.000031,0.000000,0.000000
42.90625,-73.96875,268513,36,0.000092,0.000000,0.000000
42.90625,-73.90625,268514,36,0.000168,0.000000,0.000000
42.90625,-73.84375,268515,36,0.000092,0.000000,0.000000
42.90625,-73.71875,268517,36,0.000092,0.000000,0.000000
