"location","elevation","state_fips","state","lat","long","biofix"
"38.21875_-121.40625",2.6,"06","CA",38.21875,-121.40625,190.815211914063
"38.21875_-121.46875",-1.3,"06","CA",38.21875,-121.46875,190.815211914063
"38.21875_-121.53125",-1.6,"06","CA",38.21875,-121.53125,190.815211914063
"38.21875_-121.59375",-3,"06","CA",38.21875,-121.59375,190.815211914063
"38.21875_-121.65625",-2.4,"06","CA",38.21875,-121.65625,190.815211914063
"38.28125_-120.96875",85.5,"06","CA",38.28125,-120.96875,189.764368164063
"38.28125_-121.09375",52.6,"06","CA",38.28125,-121.09375,189.764368164063
"38.28125_-121.15625",38.4,"06","CA",38.28125,-121.15625,189.764368164063
"38.28125_-121.21875",24.5,"06","CA",38.28125,-121.21875,189.764368164063
"38.28125_-121.28125",16.6,"06","CA",38.28125,-121.28125,189.764368164063
"38.28125_-121.34375",9,"06","CA",38.28125,-121.34375,189.764368164063
"38.28125_-121.40625",4.5,"06","CA",38.28125,-121.40625,189.764368164063
"38.28125_-121.46875",1.4,"06","CA",38.28125,-121.46875,189.764368164063
"38.28125_-121.53125",-1.2,"06","CA",38.28125,-121.53125,189.764368164063
"38.28125_-121.59375",-1.3,"06","CA",38.28125,-121.59375,189.764368164063
"38.28125_-121.65625",-0.9,"06","CA",38.28125,-121.65625,189.764368164063
"38.34375_-121.28125",17,"06","CA",38.34375,-121.28125,188.719344726562
"38.34375_-121.34375",11.5,"06","CA",38.34375,-121.34375,188.719344726562
"38.34375_-121.40625",7.4,"06","CA",38.34375,-121.40625,188.719344726562
"38.34375_-121.53125",0.9,"06","CA",38.34375,-121.53125,188.719344726562
"38.34375_-121.59375",0.4,"06","CA",38.34375,-121.59375,188.719344726562
"38.40625_-121.28125",21.1,"06","CA",38.40625,-121.28125,187.680141601563
"38.40625_-121.34375",16.8,"06","CA",38.40625,-121.34375,187.680141601563
"38.40625_-121.53125",1.3,"06","CA",38.40625,-121.53125,187.680141601563
"38.40625_-121.90625",23.2,"06","CA",38.40625,-121.90625,187.680141601563
"38.46875_-121.15625",42.6,"06","CA",38.46875,-121.15625,186.646758789062
"38.46875_-121.21875",33.5,"06","CA",38.46875,-121.21875,186.646758789062
"38.46875_-121.28125",28.2,"06","CA",38.46875,-121.28125,186.646758789062
"38.46875_-121.65625",4.3,"06","CA",38.46875,-121.65625,186.646758789062
"38.46875_-121.71875",8.9,"06","CA",38.46875,-121.71875,186.646758789062
"38.46875_-121.78125",14.9,"06","CA",38.46875,-121.78125,186.646758789062
"38.46875_-121.84375",21.1,"06","CA",38.46875,-121.84375,186.646758789062
"38.46875_-121.90625",27,"06","CA",38.46875,-121.90625,186.646758789062
"38.46875_-121.96875",48.2,"06","CA",38.46875,-121.96875,186.646758789062
"38.46875_-122.03125",120.3,"06","CA",38.46875,-122.03125,186.646758789062
"38.53125_-121.65625",5.3,"06","CA",38.53125,-121.65625,185.619196289063
"38.53125_-121.71875",11.3,"06","CA",38.53125,-121.71875,185.619196289063
"38.53125_-121.78125",16.7,"06","CA",38.53125,-121.78125,185.619196289063
"38.53125_-121.84375",23.6,"06","CA",38.53125,-121.84375,185.619196289063
"38.53125_-121.90625",31,"06","CA",38.53125,-121.90625,185.619196289063
"38.53125_-121.96875",41.4,"06","CA",38.53125,-121.96875,185.619196289063
"38.53125_-122.03125",107.8,"06","CA",38.53125,-122.03125,185.619196289063
"38.59375_-121.46875",9.3,"06","CA",38.59375,-121.46875,184.597454101562
"38.59375_-121.59375",2.9,"06","CA",38.59375,-121.59375,184.597454101562
"38.59375_-121.71875",8.9,"06","CA",38.59375,-121.71875,184.597454101562
"38.59375_-121.78125",15.1,"06","CA",38.59375,-121.78125,184.597454101562
"38.59375_-121.84375",23.5,"06","CA",38.59375,-121.84375,184.597454101562
"38.59375_-121.90625",33.3,"06","CA",38.59375,-121.90625,184.597454101562
"38.59375_-121.96875",47.6,"06","CA",38.59375,-121.96875,184.597454101562
"38.65625_-121.59375",3.6,"06","CA",38.65625,-121.59375,183.581532226563
"38.65625_-121.65625",4.2,"06","CA",38.65625,-121.65625,183.581532226563
"38.65625_-121.71875",8.6,"06","CA",38.65625,-121.71875,183.581532226563
"38.65625_-121.78125",18.8,"06","CA",38.65625,-121.78125,183.581532226563
"38.65625_-121.84375",26.2,"06","CA",38.65625,-121.84375,183.581532226563
"38.65625_-121.90625",35.5,"06","CA",38.65625,-121.90625,183.581532226563
"38.65625_-121.96875",46.9,"06","CA",38.65625,-121.96875,183.581532226563
"38.65625_-122.03125",80.5,"06","CA",38.65625,-122.03125,183.581532226563
"38.71875_-121.59375",5.5,"06","CA",38.71875,-121.59375,182.571430664063
"38.71875_-121.65625",5.5,"06","CA",38.71875,-121.65625,182.571430664063
"38.71875_-121.71875",8.4,"06","CA",38.71875,-121.71875,182.571430664063
"38.71875_-121.78125",16.5,"06","CA",38.71875,-121.78125,182.571430664063
"38.71875_-121.84375",25.9,"06","CA",38.71875,-121.84375,182.571430664063
"38.71875_-121.90625",49.4,"06","CA",38.71875,-121.90625,182.571430664063
"38.71875_-121.96875",47.6,"06","CA",38.71875,-121.96875,182.571430664063
"38.71875_-122.03125",62.7,"06","CA",38.71875,-122.03125,182.571430664063
"38.71875_-122.09375",122,"06","CA",38.71875,-122.09375,182.571430664063
"38.71875_-122.15625",187,"06","CA",38.71875,-122.15625,182.571430664063
"38.78125_-121.59375",6.3,"06","CA",38.78125,-121.59375,181.567149414062
"38.78125_-121.65625",7.2,"06","CA",38.78125,-121.65625,181.567149414062
"38.78125_-121.71875",7.3,"06","CA",38.78125,-121.71875,181.567149414062
"38.78125_-121.78125",10.3,"06","CA",38.78125,-121.78125,181.567149414062
"38.78125_-121.84375",12.7,"06","CA",38.78125,-121.84375,181.567149414062
"38.78125_-121.90625",39.6,"06","CA",38.78125,-121.90625,181.567149414062
"38.78125_-121.96875",61.3,"06","CA",38.78125,-121.96875,181.567149414062
"38.78125_-122.03125",75.9,"06","CA",38.78125,-122.03125,181.567149414062
"38.78125_-122.15625",188.1,"06","CA",38.78125,-122.15625,181.567149414062
"38.84375_-121.53125",9.3,"06","CA",38.84375,-121.53125,180.568688476563
"38.84375_-121.59375",6.5,"06","CA",38.84375,-121.59375,180.568688476563
"38.84375_-121.65625",6.5,"06","CA",38.84375,-121.65625,180.568688476563
"38.84375_-121.71875",5.3,"06","CA",38.84375,-121.71875,180.568688476563
"38.84375_-121.78125",6.1,"06","CA",38.84375,-121.78125,180.568688476563
"38.84375_-121.84375",5.8,"06","CA",38.84375,-121.84375,180.568688476563
"38.84375_-121.90625",9.3,"06","CA",38.84375,-121.90625,180.568688476563
"38.84375_-121.96875",44.5,"06","CA",38.84375,-121.96875,180.568688476563
"38.84375_-122.21875",215.8,"06","CA",38.84375,-122.21875,180.568688476563
"38.90625_-121.34375",35.8,"06","CA",38.90625,-121.34375,179.576047851562
"38.90625_-121.40625",25.4,"06","CA",38.90625,-121.40625,179.576047851562
"38.90625_-121.53125",12.1,"06","CA",38.90625,-121.53125,179.576047851562
"38.90625_-121.59375",9.7,"06","CA",38.90625,-121.59375,179.576047851562
"38.90625_-121.78125",7.3,"06","CA",38.90625,-121.78125,179.576047851562
"38.90625_-121.84375",6.3,"06","CA",38.90625,-121.84375,179.576047851562
"38.90625_-121.90625",6,"06","CA",38.90625,-121.90625,179.576047851562
"38.90625_-121.96875",22.8,"06","CA",38.90625,-121.96875,179.576047851562
"38.90625_-122.03125",72.5,"06","CA",38.90625,-122.03125,179.576047851562
"38.90625_-122.09375",147.5,"06","CA",38.90625,-122.09375,179.576047851562
"38.90625_-122.21875",291.2,"06","CA",38.90625,-122.21875,179.576047851562
"38.96875_-121.40625",25.1,"06","CA",38.96875,-121.40625,178.589227539063
"38.96875_-121.46875",19.8,"06","CA",38.96875,-121.46875,178.589227539063
"38.96875_-121.53125",13.7,"06","CA",38.96875,-121.53125,178.589227539063
"38.96875_-121.59375",11.3,"06","CA",38.96875,-121.59375,178.589227539063
"38.96875_-121.65625",9.4,"06","CA",38.96875,-121.65625,178.589227539063
"38.96875_-121.71875",7.7,"06","CA",38.96875,-121.71875,178.589227539063
"38.96875_-121.78125",7.1,"06","CA",38.96875,-121.78125,178.589227539063
"38.96875_-121.84375",8,"06","CA",38.96875,-121.84375,178.589227539063
"38.96875_-121.90625",6.3,"06","CA",38.96875,-121.90625,178.589227539063
"38.96875_-121.96875",13.6,"06","CA",38.96875,-121.96875,178.589227539063
"38.96875_-122.03125",45.3,"06","CA",38.96875,-122.03125,178.589227539063
"38.96875_-122.09375",94.9,"06","CA",38.96875,-122.09375,178.589227539063
"39.03125_-121.34375",55.1,"06","CA",39.03125,-121.34375,177.608227539062
"39.03125_-121.40625",28.1,"06","CA",39.03125,-121.40625,177.608227539062
"39.03125_-121.46875",20.6,"06","CA",39.03125,-121.46875,177.608227539062
"39.03125_-121.53125",15.8,"06","CA",39.03125,-121.53125,177.608227539062
"39.03125_-121.59375",13.8,"06","CA",39.03125,-121.59375,177.608227539062
"39.03125_-121.65625",12.1,"06","CA",39.03125,-121.65625,177.608227539062
"39.03125_-121.71875",10,"06","CA",39.03125,-121.71875,177.608227539062
"39.03125_-121.78125",9,"06","CA",39.03125,-121.78125,177.608227539062
"39.03125_-121.84375",10.6,"06","CA",39.03125,-121.84375,177.608227539062
"39.03125_-121.90625",8.4,"06","CA",39.03125,-121.90625,177.608227539062
"39.03125_-121.96875",8,"06","CA",39.03125,-121.96875,177.608227539062
"39.03125_-122.03125",21.5,"06","CA",39.03125,-122.03125,177.608227539062
"39.03125_-122.09375",47.3,"06","CA",39.03125,-122.09375,177.608227539062
"39.03125_-122.15625",97.1,"06","CA",39.03125,-122.15625,177.608227539062
"39.09375_-121.40625",32.3,"06","CA",39.09375,-121.40625,176.633047851562
"39.09375_-121.46875",23.2,"06","CA",39.09375,-121.46875,176.633047851562
"39.09375_-121.59375",15.8,"06","CA",39.09375,-121.59375,176.633047851562
"39.09375_-121.65625",14.6,"06","CA",39.09375,-121.65625,176.633047851562
"39.09375_-121.71875",12.2,"06","CA",39.09375,-121.71875,176.633047851562
"39.09375_-121.78125",10.8,"06","CA",39.09375,-121.78125,176.633047851562
"39.09375_-121.84375",10.9,"06","CA",39.09375,-121.84375,176.633047851562
"39.09375_-121.90625",12.6,"06","CA",39.09375,-121.90625,176.633047851562
"39.09375_-121.96875",10.6,"06","CA",39.09375,-121.96875,176.633047851562
"39.09375_-122.03125",13.2,"06","CA",39.09375,-122.03125,176.633047851562
"39.09375_-122.09375",23.9,"06","CA",39.09375,-122.09375,176.633047851562
"39.09375_-122.15625",39.7,"06","CA",39.09375,-122.15625,176.633047851562
"39.09375_-122.21875",76.1,"06","CA",39.09375,-122.21875,176.633047851562
"39.09375_-78.21875",230.7,"51","VA",39.09375,-78.21875,176.633047851562
"39.09375_-78.28125",254.4,"51","VA",39.09375,-78.28125,176.633047851562
"39.15625_-121.46875",28,"06","CA",39.15625,-121.46875,175.663688476563
"39.15625_-121.53125",23,"06","CA",39.15625,-121.53125,175.663688476563
"39.15625_-121.59375",18.9,"06","CA",39.15625,-121.59375,175.663688476563
"39.15625_-121.65625",17.2,"06","CA",39.15625,-121.65625,175.663688476563
"39.15625_-121.71875",15.9,"06","CA",39.15625,-121.71875,175.663688476563
"39.15625_-121.78125",34.7,"06","CA",39.15625,-121.78125,175.663688476563
"39.15625_-121.84375",37.6,"06","CA",39.15625,-121.84375,175.663688476563
"39.15625_-121.90625",15.2,"06","CA",39.15625,-121.90625,175.663688476563
"39.15625_-121.96875",13.6,"06","CA",39.15625,-121.96875,175.663688476563
"39.15625_-122.09375",17,"06","CA",39.15625,-122.09375,175.663688476563
"39.15625_-122.15625",24.4,"06","CA",39.15625,-122.15625,175.663688476563
"39.15625_-122.21875",33.7,"06","CA",39.15625,-122.21875,175.663688476563
"39.15625_-122.28125",55,"06","CA",39.15625,-122.28125,175.663688476563
"39.15625_-78.21875",253.8,"51","VA",39.15625,-78.21875,175.663688476563
"39.15625_-78.28125",297.8,"51","VA",39.15625,-78.28125,175.663688476563
"39.21875_-121.46875",35.1,"06","CA",39.21875,-121.46875,174.700149414062
"39.21875_-121.53125",24.1,"06","CA",39.21875,-121.53125,174.700149414062
"39.21875_-121.59375",20.9,"06","CA",39.21875,-121.59375,174.700149414062
"39.21875_-121.65625",20,"06","CA",39.21875,-121.65625,174.700149414062
"39.21875_-121.71875",33,"06","CA",39.21875,-121.71875,174.700149414062
"39.21875_-121.90625",27,"06","CA",39.21875,-121.90625,174.700149414062
"39.21875_-121.96875",17.3,"06","CA",39.21875,-121.96875,174.700149414062
"39.21875_-122.03125",16.1,"06","CA",39.21875,-122.03125,174.700149414062
"39.21875_-122.28125",48.3,"06","CA",39.21875,-122.28125,174.700149414062
"39.21875_-78.15625",230.6,"51","VA",39.21875,-78.15625,174.700149414062
"39.21875_-78.21875",273,"51","VA",39.21875,-78.21875,174.700149414062
"39.28125_-121.53125",30.1,"06","CA",39.28125,-121.53125,173.742430664063
"39.28125_-121.59375",24.1,"06","CA",39.28125,-121.59375,173.742430664063
"39.28125_-121.65625",23.3,"06","CA",39.28125,-121.65625,173.742430664063
"39.28125_-121.71875",21.9,"06","CA",39.28125,-121.71875,173.742430664063
"39.28125_-121.78125",41.7,"06","CA",39.28125,-121.78125,173.742430664063
"39.28125_-121.84375",43.4,"06","CA",39.28125,-121.84375,173.742430664063
"39.28125_-121.90625",16.9,"06","CA",39.28125,-121.90625,173.742430664063
"39.28125_-121.96875",16.7,"06","CA",39.28125,-121.96875,173.742430664063
"39.28125_-122.03125",19,"06","CA",39.28125,-122.03125,173.742430664063
"39.28125_-122.21875",31.9,"06","CA",39.28125,-122.21875,173.742430664063
"39.28125_-122.28125",58.4,"06","CA",39.28125,-122.28125,173.742430664063
"39.28125_-78.09375",199.5,"51","VA",39.28125,-78.09375,173.742430664063
"39.28125_-78.15625",245.8,"51","VA",39.28125,-78.15625,173.742430664063
"39.34375_-121.46875",75.1,"06","CA",39.34375,-121.46875,172.790532226562
"39.34375_-121.53125",35.1,"06","CA",39.34375,-121.53125,172.790532226562
"39.34375_-121.59375",27.6,"06","CA",39.34375,-121.59375,172.790532226562
"39.34375_-121.65625",28,"06","CA",39.34375,-121.65625,172.790532226562
"39.34375_-121.71875",25.4,"06","CA",39.34375,-121.71875,172.790532226562
"39.34375_-121.78125",21.8,"06","CA",39.34375,-121.78125,172.790532226562
"39.34375_-121.84375",19.1,"06","CA",39.34375,-121.84375,172.790532226562
"39.34375_-121.96875",18.5,"06","CA",39.34375,-121.96875,172.790532226562
"39.34375_-122.03125",20.7,"06","CA",39.34375,-122.03125,172.790532226562
"39.34375_-122.09375",18.3,"06","CA",39.34375,-122.09375,172.790532226562
"39.34375_-122.15625",22.7,"06","CA",39.34375,-122.15625,172.790532226562
"39.34375_-122.21875",31.1,"06","CA",39.34375,-122.21875,172.790532226562
"39.34375_-122.28125",68,"06","CA",39.34375,-122.28125,172.790532226562
"39.34375_-77.84375",159.3,"54","WV",39.34375,-77.84375,172.790532226562
"39.34375_-78.09375",212.9,"54","WV",39.34375,-78.09375,172.790532226562
"39.40625_-121.53125",58.7,"06","CA",39.40625,-121.53125,171.844454101563
"39.40625_-121.59375",35.3,"06","CA",39.40625,-121.59375,171.844454101563
"39.40625_-121.65625",31.7,"06","CA",39.40625,-121.65625,171.844454101563
"39.40625_-121.71875",26.9,"06","CA",39.40625,-121.71875,171.844454101563
"39.40625_-121.90625",20.7,"06","CA",39.40625,-121.90625,171.844454101563
"39.40625_-121.96875",22.2,"06","CA",39.40625,-121.96875,171.844454101563
"39.40625_-122.03125",22.4,"06","CA",39.40625,-122.03125,171.844454101563
"39.40625_-122.09375",21.8,"06","CA",39.40625,-122.09375,171.844454101563
"39.40625_-122.15625",24.4,"06","CA",39.40625,-122.15625,171.844454101563
"39.40625_-122.28125",63.8,"06","CA",39.40625,-122.28125,171.844454101563
"39.40625_-78.03125",187.1,"54","WV",39.40625,-78.03125,171.844454101563
"39.40625_-78.09375",247.2,"54","WV",39.40625,-78.09375,171.844454101563
"39.40625_-78.28125",314.5,"51","VA",39.40625,-78.28125,171.844454101563
"39.46875_-121.59375",47.6,"06","CA",39.46875,-121.59375,170.904196289062
"39.46875_-121.65625",40.6,"06","CA",39.46875,-121.65625,170.904196289062
"39.46875_-121.90625",24.4,"06","CA",39.46875,-121.90625,170.904196289062
"39.46875_-121.96875",26,"06","CA",39.46875,-121.96875,170.904196289062
"39.46875_-122.03125",25.7,"06","CA",39.46875,-122.03125,170.904196289062
"39.46875_-122.15625",29.5,"06","CA",39.46875,-122.15625,170.904196289062
"39.46875_-122.21875",37,"06","CA",39.46875,-122.21875,170.904196289062
"39.46875_-122.28125",58.8,"06","CA",39.46875,-122.28125,170.904196289062
"39.46875_-78.03125",203.2,"54","WV",39.46875,-78.03125,170.904196289062
"39.53125_-121.71875",36.7,"06","CA",39.53125,-121.71875,169.969758789063
"39.53125_-121.96875",30,"06","CA",39.53125,-121.96875,169.969758789063
"39.53125_-122.03125",28.3,"06","CA",39.53125,-122.03125,169.969758789063
"39.53125_-122.09375",31,"06","CA",39.53125,-122.09375,169.969758789063
"39.53125_-122.15625",36.4,"06","CA",39.53125,-122.15625,169.969758789063
"39.53125_-122.21875",42.1,"06","CA",39.53125,-122.21875,169.969758789063
"39.53125_-122.28125",58.9,"06","CA",39.53125,-122.28125,169.969758789063
"39.53125_-77.96875",160.6,"54","WV",39.53125,-77.96875,169.969758789063
"39.53125_-78.21875",244.8,"54","WV",39.53125,-78.21875,169.969758789063
"39.59375_-121.65625",66.1,"06","CA",39.59375,-121.65625,169.041141601563
"39.59375_-121.71875",47.4,"06","CA",39.59375,-121.71875,169.041141601563
"39.59375_-121.78125",40,"06","CA",39.59375,-121.78125,169.041141601563
"39.59375_-121.84375",36.8,"06","CA",39.59375,-121.84375,169.041141601563
"39.59375_-121.90625",33.8,"06","CA",39.59375,-121.90625,169.041141601563
"39.59375_-121.96875",33.5,"06","CA",39.59375,-121.96875,169.041141601563
"39.59375_-122.03125",34.1,"06","CA",39.59375,-122.03125,169.041141601563
"39.59375_-122.09375",37.6,"06","CA",39.59375,-122.09375,169.041141601563
"39.59375_-122.15625",44,"06","CA",39.59375,-122.15625,169.041141601563
"39.59375_-122.21875",47.7,"06","CA",39.59375,-122.21875,169.041141601563
"39.59375_-122.28125",67.9,"06","CA",39.59375,-122.28125,169.041141601563
"39.65625_-121.78125",53.4,"06","CA",39.65625,-121.78125,168.118344726563
"39.65625_-121.84375",47.8,"06","CA",39.65625,-121.84375,168.118344726563
"39.65625_-121.90625",38.9,"06","CA",39.65625,-121.90625,168.118344726563
"39.65625_-121.96875",37.4,"06","CA",39.65625,-121.96875,168.118344726563
"39.65625_-122.03125",41.6,"06","CA",39.65625,-122.03125,168.118344726563
"39.65625_-122.09375",47.6,"06","CA",39.65625,-122.09375,168.118344726563
"39.65625_-122.15625",54.6,"06","CA",39.65625,-122.15625,168.118344726563
"39.65625_-122.21875",59,"06","CA",39.65625,-122.21875,168.118344726563
"39.65625_-122.28125",81.7,"06","CA",39.65625,-122.28125,168.118344726563
"39.65625_-77.59375",220.5,"24","MD",39.65625,-77.59375,168.118344726563
"39.71875_-121.78125",87.4,"06","CA",39.71875,-121.78125,167.201368164063
"39.71875_-121.84375",58.5,"06","CA",39.71875,-121.84375,167.201368164063
"39.71875_-121.90625",44.9,"06","CA",39.71875,-121.90625,167.201368164063
"39.71875_-121.96875",41.7,"06","CA",39.71875,-121.96875,167.201368164063
"39.71875_-122.03125",47.4,"06","CA",39.71875,-122.03125,167.201368164063
"39.71875_-122.09375",55.9,"06","CA",39.71875,-122.09375,167.201368164063
"39.71875_-122.15625",66.5,"06","CA",39.71875,-122.15625,167.201368164063
"39.71875_-122.21875",76,"06","CA",39.71875,-122.21875,167.201368164063
"39.71875_-122.28125",92.8,"06","CA",39.71875,-122.28125,167.201368164063
"39.71875_-77.53125",291.5,"24","MD",39.71875,-77.53125,167.201368164063
"39.78125_-121.90625",51.2,"06","CA",39.78125,-121.90625,166.290211914062
"39.78125_-121.96875",45.3,"06","CA",39.78125,-121.96875,166.290211914062
"39.78125_-122.03125",47.9,"06","CA",39.78125,-122.03125,166.290211914062
"39.78125_-122.09375",59.1,"06","CA",39.78125,-122.09375,166.290211914062
"39.78125_-122.15625",71.7,"06","CA",39.78125,-122.15625,166.290211914062
"39.84375_-121.90625",71.8,"06","CA",39.84375,-121.90625,165.384875976563
"39.84375_-121.96875",55.1,"06","CA",39.84375,-121.96875,165.384875976563
"39.84375_-122.03125",51.7,"06","CA",39.84375,-122.03125,165.384875976563
"39.84375_-122.09375",57.3,"06","CA",39.84375,-122.09375,165.384875976563
"39.84375_-122.15625",70.2,"06","CA",39.84375,-122.15625,165.384875976563
"39.84375_-77.34375",199.9,"42","PA",39.84375,-77.34375,165.384875976563
"39.84375_-77.40625",390.6,"42","PA",39.84375,-77.40625,165.384875976563
"39.90625_-121.96875",71,"06","CA",39.90625,-121.96875,164.485360351562
"39.90625_-122.03125",61.5,"06","CA",39.90625,-122.03125,164.485360351562
"39.90625_-122.09375",60.1,"06","CA",39.90625,-122.09375,164.485360351562
"39.90625_-122.15625",79.1,"06","CA",39.90625,-122.15625,164.485360351562
"39.90625_-122.21875",91.4,"06","CA",39.90625,-122.21875,164.485360351562
"39.90625_-122.28125",118.6,"06","CA",39.90625,-122.28125,164.485360351562
"39.90625_-77.28125",203.4,"42","PA",39.90625,-77.28125,164.485360351562
"39.90625_-77.34375",291,"42","PA",39.90625,-77.34375,164.485360351562
"39.96875_-121.96875",109.6,"06","CA",39.96875,-121.96875,163.591665039062
"39.96875_-122.03125",81.3,"06","CA",39.96875,-122.03125,163.591665039062
"39.96875_-122.09375",64.4,"06","CA",39.96875,-122.09375,163.591665039062
"39.96875_-122.15625",77.5,"06","CA",39.96875,-122.15625,163.591665039062
"39.96875_-122.21875",93.8,"06","CA",39.96875,-122.21875,163.591665039062
"39.96875_-77.15625",200.4,"42","PA",39.96875,-77.15625,163.591665039062
"39.96875_-77.21875",211,"42","PA",39.96875,-77.21875,163.591665039062
"39.96875_-77.28125",290.4,"42","PA",39.96875,-77.28125,163.591665039062
"39.96875_-77.34375",369.8,"42","PA",39.96875,-77.34375,163.591665039062
"40.03125_-122.09375",76.9,"06","CA",40.03125,-122.09375,162.703790039063
"40.03125_-122.15625",74,"06","CA",40.03125,-122.15625,162.703790039063
"40.03125_-122.21875",91.4,"06","CA",40.03125,-122.21875,162.703790039063
"40.03125_-77.09375",180.7,"42","PA",40.03125,-77.09375,162.703790039063
"40.03125_-77.15625",259.7,"42","PA",40.03125,-77.15625,162.703790039063
"40.03125_-77.21875",294.2,"42","PA",40.03125,-77.21875,162.703790039063
"40.03125_-77.28125",322.5,"42","PA",40.03125,-77.28125,162.703790039063
"40.09375_-122.09375",79.5,"06","CA",40.09375,-122.09375,161.821735351562
"40.09375_-122.15625",75.1,"06","CA",40.09375,-122.15625,161.821735351562
"40.09375_-122.21875",90.1,"06","CA",40.09375,-122.21875,161.821735351562
"40.09375_-77.15625",247.5,"42","PA",40.09375,-77.15625,161.821735351562
"40.15625_-122.09375",144.8,"06","CA",40.15625,-122.09375,160.945500976563
"40.15625_-122.15625",81.4,"06","CA",40.15625,-122.15625,160.945500976563
"40.15625_-122.21875",88.1,"06","CA",40.15625,-122.21875,160.945500976563
"40.40625_-122.21875",123.4,"06","CA",40.40625,-122.21875,157.498766601562
"40.96875_-72.78125",33.6,"36","NY",40.96875,-72.78125,150.084102539063
"41.15625_-90.65625",211.2,"17","IL",41.15625,-90.65625,147.717313476563
"41.21875_-90.65625",218.2,"17","IL",41.21875,-90.65625,146.940024414062
"41.28125_-89.84375",239,"17","IL",41.28125,-89.84375,146.168555664063
"41.28125_-89.90625",238.8,"17","IL",41.28125,-89.90625,146.168555664063
"41.34375_-89.90625",216.4,"17","IL",41.34375,-89.90625,145.402907226562
"41.34375_-89.96875",204.2,"17","IL",41.34375,-89.96875,145.402907226562
"41.34375_-90.78125",230.3,"17","IL",41.34375,-90.78125,145.402907226562
"41.46875_-72.84375",57.2,"09","CT",41.46875,-72.84375,143.889071289063
"41.46875_-74.15625",140.5,"36","NY",41.46875,-74.15625,143.889071289063
"41.53125_-73.96875",40.6,"36","NY",41.53125,-73.96875,143.140883789062
"41.53125_-74.15625",130.3,"36","NY",41.53125,-74.15625,143.140883789062
"41.59375_-73.96875",58.3,"36","NY",41.59375,-73.96875,142.398516601563
"41.59375_-74.03125",191.7,"36","NY",41.59375,-74.03125,142.398516601563
"41.59375_-74.09375",169.8,"36","NY",41.59375,-74.09375,142.398516601563
"41.59375_-74.15625",127.5,"36","NY",41.59375,-74.15625,142.398516601563
"41.65625_-72.59375",77.5,"09","CT",41.65625,-72.59375,141.661969726562
"41.65625_-73.96875",87.1,"36","NY",41.65625,-73.96875,141.661969726562
"41.65625_-74.03125",214.9,"36","NY",41.65625,-74.03125,141.661969726562
"41.65625_-74.09375",164.3,"36","NY",41.65625,-74.09375,141.661969726562
"41.65625_-74.15625",108.9,"36","NY",41.65625,-74.15625,141.661969726562
"41.71875_-73.96875",99,"36","NY",41.71875,-73.96875,140.931243164063
"41.71875_-74.03125",154,"36","NY",41.71875,-74.03125,140.931243164063
"41.71875_-74.09375",105.9,"36","NY",41.71875,-74.09375,140.931243164063
"41.71875_-74.15625",107.5,"36","NY",41.71875,-74.15625,140.931243164063
"41.78125_-74.03125",122.5,"36","NY",41.78125,-74.03125,140.206336914062
"41.84375_-83.78125",207.2,"26","MI",41.84375,-83.78125,139.487250976563
"41.90625_-86.34375",221.1,"26","MI",41.90625,-86.34375,138.773985351563
"41.90625_-86.40625",225.7,"26","MI",41.90625,-86.40625,138.773985351563
"41.90625_-86.46875",205.6,"26","MI",41.90625,-86.46875,138.773985351563
"41.90625_-86.53125",199.1,"26","MI",41.90625,-86.53125,138.773985351563
"41.96875_-86.09375",247,"26","MI",41.96875,-86.09375,138.066540039062
"41.96875_-86.21875",233.3,"26","MI",41.96875,-86.21875,138.066540039062
"41.96875_-86.28125",230.9,"26","MI",41.96875,-86.28125,138.066540039062
"41.96875_-86.34375",202.2,"26","MI",41.96875,-86.34375,138.066540039062
"41.96875_-86.40625",211.3,"26","MI",41.96875,-86.40625,138.066540039062
"41.96875_-86.46875",201.9,"26","MI",41.96875,-86.46875,138.066540039062
"42.03125_-86.15625",234.6,"26","MI",42.03125,-86.15625,137.364915039063
"42.03125_-86.21875",244.8,"26","MI",42.03125,-86.21875,137.364915039063
"42.03125_-86.28125",221.7,"26","MI",42.03125,-86.28125,137.364915039063
"42.03125_-86.34375",213.6,"26","MI",42.03125,-86.34375,137.364915039063
"42.09375_-86.09375",238.4,"26","MI",42.09375,-86.09375,136.669110351562
"42.09375_-86.15625",242.7,"26","MI",42.09375,-86.15625,136.669110351562
"42.09375_-86.21875",237,"26","MI",42.09375,-86.21875,136.669110351562
"42.09375_-86.28125",228.9,"26","MI",42.09375,-86.28125,136.669110351562
"42.09375_-86.34375",213.6,"26","MI",42.09375,-86.34375,136.669110351562
"42.15625_-73.84375",56,"36","NY",42.15625,-73.84375,135.979125976562
"42.15625_-86.03125",237.8,"26","MI",42.15625,-86.03125,135.979125976562
"42.15625_-86.09375",238.2,"26","MI",42.15625,-86.09375,135.979125976562
"42.15625_-86.15625",230.7,"26","MI",42.15625,-86.15625,135.979125976562
"42.15625_-86.21875",214.8,"26","MI",42.15625,-86.21875,135.979125976562
"42.15625_-86.28125",217.9,"26","MI",42.15625,-86.28125,135.979125976562
"42.15625_-86.34375",207.2,"26","MI",42.15625,-86.34375,135.979125976562
"42.21875_-85.78125",267.7,"26","MI",42.21875,-85.78125,135.294961914062
