"","year","supply","ENVFLW","available","state","district","model"
"1293","1998",1080.87090146175,"216.174180292351",864.696721169403,"Michigan","2680","Baseline"
"1294","1999",894.684062410954,"178.936812482191",715.747249928763,"Michigan","2680","Baseline"
"1295","2000",1627.99376573051,"325.598753146103",1302.39501258441,"Michigan","2680","Baseline"
"1296","2001",1882.83935191734,"376.567870383469",1506.27148153388,"Michigan","2680","Baseline"
"1297","2002",839.547048791124,"167.909409758225",671.637639032899,"Michigan","2680","Baseline"
"1298","2003",1259.95743895613,"251.991487791227",1007.96595116491,"Michigan","2680","Baseline"
"1299","2004",1442.47098344476,"288.494196688953",1153.97678675581,"Michigan","2680","Baseline"
"1300","2005",801.623287580024,"160.324657516005",641.298630064019,"Michigan","2680","Baseline"
"1301","2006",1779.71736492406,"355.943472984813",1423.77389193925,"Michigan","2680","Baseline"
"1302","2007",1348.54608230321,"269.709216460643",1078.83686584257,"Michigan","2680","Baseline"
"1303","2008",1937.82662536662,"387.565325073325",1550.2613002933,"Michigan","2680","Baseline"
"1304","2009",1927.9081921703,"385.581638434061",1542.32655373624,"Michigan","2680","Baseline"
"1305","2010",1077.86438077413,"215.572876154827",862.291504619307,"Michigan","2680","Baseline"
"1306","2021",2085.99953354361,"417.199906708722",1668.79962683489,"Michigan","2680","Future1"
"1307","2022",1652.23766492707,"330.447532985414",1321.79013194166,"Michigan","2680","Future1"
"1308","2023",1326.79433098331,"265.358866196661",1061.43546478664,"Michigan","2680","Future1"
"1309","2024",977.595887104618,"195.519177420924",782.076709683694,"Michigan","2680","Future1"
"1310","2025",1151.23068429077,"230.246136858153",920.984547432613,"Michigan","2680","Future1"
"1311","2026",1859.99448316388,"371.998896632776",1487.9955865311,"Michigan","2680","Future1"
"1312","2027",1900.75897661315,"380.15179532263",1520.60718129052,"Michigan","2680","Future1"
"1313","2028",1841.40075927708,"368.280151855416",1473.12060742167,"Michigan","2680","Future1"
"1314","2029",1919.56992863354,"383.913985726708",1535.65594290683,"Michigan","2680","Future1"
"1315","2030",1767.12925366859,"353.425850733718",1413.70340293487,"Michigan","2680","Future1"
"1316","2031",2341.57260287331,"468.314520574662",1873.25808229865,"Michigan","2680","Future1"
"1317","2032",2701.69825512944,"540.339651025888",2161.35860410355,"Michigan","2680","Future1"
"1318","2033",2438.59897470479,"487.719794940959",1950.87917976384,"Michigan","2680","Future1"
"1319","2034",714.906065908452,"142.98121318169",571.924852726762,"Michigan","2680","Future1"
"1320","2035",871.346526378186,"174.269305275637",697.077221102549,"Michigan","2680","Future1"
"1321","2036",1058.22386988871,"211.644773977742",846.579095910967,"Michigan","2680","Future1"
"1322","2037",1030.87717393008,"206.175434786017",824.701739144067,"Michigan","2680","Future1"
"1323","2038",1153.65791270076,"230.731582540152",922.926330160608,"Michigan","2680","Future1"
"1324","2039",2013.46936359736,"402.693872719471",1610.77549087788,"Michigan","2680","Future1"
"1325","2040",2211.52734244514,"442.305468489028",1769.22187395611,"Michigan","2680","Future1"
"1326","2041",2139.06043860552,"427.812087721104",1711.24835088442,"Michigan","2680","Future1"
"1327","2042",1840.00121497391,"368.000242994782",1472.00097197913,"Michigan","2680","Future1"
"1328","2043",242.527461696204,"48.5054923392408",194.021969356963,"Michigan","2680","Future1"
"1329","2044",71.292178233714,"14.2584356467428",57.0337425869712,"Michigan","2680","Future1"
"1330","2045",173.783317272118,"34.7566634544236",139.026653817694,"Michigan","2680","Future1"
"1331","2046",-309.977513884382,"-61.9955027768764",-247.982011107506,"Michigan","2680","Future1"
"1332","2047",191.236560640528,"38.2473121281056",152.989248512422,"Michigan","2680","Future1"
"1333","2048",143.890497332784,"28.7780994665568",115.112397866227,"Michigan","2680","Future1"
"1334","2049",-150.027506804806,"-30.0055013609612",-120.022005443845,"Michigan","2680","Future1"
"1335","2050",-192.794362860882,"-38.5588725721764",-154.235490288706,"Michigan","2680","Future1"
"1336","2040",2211.53523515511,"442.307047031022",1769.22818812409,"Michigan","2680","Future2"
"1337","2041",2139.06043860552,"427.812087721104",1711.24835088442,"Michigan","2680","Future2"
"1338","2042",1840.00121497391,"368.000242994782",1472.00097197913,"Michigan","2680","Future2"
"1339","2043",242.527461696204,"48.5054923392408",194.021969356963,"Michigan","2680","Future2"
"1340","2044",71.292178233714,"14.2584356467428",57.0337425869712,"Michigan","2680","Future2"
"1341","2045",173.783317272118,"34.7566634544236",139.026653817694,"Michigan","2680","Future2"
"1342","2046",-309.977513884382,"-61.9955027768764",-247.982011107506,"Michigan","2680","Future2"
"1343","2047",191.236560640528,"38.2473121281056",152.989248512422,"Michigan","2680","Future2"
"1344","2048",143.890497332784,"28.7780994665568",115.112397866227,"Michigan","2680","Future2"
"1345","2049",-150.027506804806,"-30.0055013609612",-120.022005443845,"Michigan","2680","Future2"
"1346","2050",-192.794362860882,"-38.5588725721764",-154.235490288706,"Michigan","2680","Future2"
"1347","2051",-105.116572402592,"-21.0233144805184",-84.0932579220736,"Michigan","2680","Future2"
"1348","2052",-46.203172016686,"-9.2406344033372",-36.9625376133488,"Michigan","2680","Future2"
"1349","2053",197.773518953708,"39.5547037907416",158.218815162966,"Michigan","2680","Future2"
"1350","2054",103.516554470506,"20.7033108941012",82.8132435764048,"Michigan","2680","Future2"
"1351","2055",338.632144648378,"67.7264289296756",270.905715718702,"Michigan","2680","Future2"
"1352","2056",284.156846146394,"56.8313692292788",227.325476917115,"Michigan","2680","Future2"
"1353","2057",187.543643540462,"37.5087287080924",150.03491483237,"Michigan","2680","Future2"
"1354","2058",891.205344985922,"178.241068997184",712.964275988738,"Michigan","2680","Future2"
"1355","2059",337.522254495558,"67.5044508991116",270.017803596446,"Michigan","2680","Future2"
"1356","2060",248.66583068825,"49.73316613765",198.9326645506,"Michigan","2680","Future2"
"1357","2061",137.334322286266,"27.4668644572532",109.867457829013,"Michigan","2680","Future2"
"1358","2062",-168.368684886848,"-33.6737369773696",-134.694947909478,"Michigan","2680","Future2"
"1359","2063",353.412889425224,"70.6825778850448",282.730311540179,"Michigan","2680","Future2"
"1360","2064",-189.873512063254,"-37.9747024126508",-151.898809650603,"Michigan","2680","Future2"
"1361","2065",569.455076147344,"113.891015229469",455.564060917875,"Michigan","2680","Future2"
"1362","2066",597.699530557676,"119.539906111535",478.159624446141,"Michigan","2680","Future2"
"1363","2067",443.93886877071,"88.787773754142",355.151095016568,"Michigan","2680","Future2"
"1364","2068",-111.994362678652,"-22.3988725357304",-89.5954901429216,"Michigan","2680","Future2"
"1365","2069",-315.685575345384,"-63.1371150690768",-252.548460276307,"Michigan","2680","Future2"
"1366","2070",246.034801971328,"49.2069603942656",196.827841577062,"Michigan","2680","Future2"
"1367","1981",208.76407404375,"41.75281480875",167.011259235,"Minnesota","2740","Baseline"
"1368","1982",381.93888276278,"76.387776552556",305.551106210224,"Minnesota","2740","Baseline"
"1369","1983",398.41936937557,"79.683873875114",318.735495500456,"Minnesota","2740","Baseline"
"1370","1984",729.5262062279,NA,NA,"Minnesota","2740","Baseline"
"1371","1985",544.34979754675,NA,NA,"Minnesota","2740","Baseline"
"1372","1986",917.76774662825,NA,NA,"Minnesota","2740","Baseline"
"1373","1987",92.37108218847,NA,NA,"Minnesota","2740","Baseline"
"1374","1988",73.22604338725,NA,NA,"Minnesota","2740","Baseline"
"1375","1989",129.86689381923,NA,NA,"Minnesota","2740","Baseline"
"1376","1990",301.77331116422,NA,NA,"Minnesota","2740","Baseline"
"1377","1991",656.14808465246,NA,NA,"Minnesota","2740","Baseline"
"1378","1992",374.63412568698,NA,NA,"Minnesota","2740","Baseline"
"1379","1993",798.07845532093,NA,NA,"Minnesota","2740","Baseline"
"1380","1994",509.67999050286,NA,NA,"Minnesota","2740","Baseline"
"1381","1995",728.7041370799,NA,NA,"Minnesota","2740","Baseline"
"1382","1996",364.11097434604,NA,NA,"Minnesota","2740","Baseline"
"1383","1997",512.68068234407,NA,NA,"Minnesota","2740","Baseline"
"1384","1998",428.39880168634,NA,NA,"Minnesota","2740","Baseline"
"1385","1999",387.36562119343,NA,NA,"Minnesota","2740","Baseline"
"1386","2000",207.92396788332,NA,NA,"Minnesota","2740","Baseline"
"1387","2001",634.70753365498,NA,NA,"Minnesota","2740","Baseline"
"1388","2002",358.05604383584,NA,NA,"Minnesota","2740","Baseline"
"1389","2003",259.85301448714,NA,NA,"Minnesota","2740","Baseline"
"1390","2004",391.73806856725,NA,NA,"Minnesota","2740","Baseline"
"1391","2005",608.12935797362,NA,NA,"Minnesota","2740","Baseline"
"1392","2006",344.36562546555,NA,NA,"Minnesota","2740","Baseline"
"1393","2007",498.50342551357,NA,NA,"Minnesota","2740","Baseline"
"1394","2008",445.32190071039,NA,NA,"Minnesota","2740","Baseline"
"1395","2009",539.21842902328,NA,NA,"Minnesota","2740","Baseline"
"1396","2010",806.07749717777,NA,NA,"Minnesota","2740","Baseline"
"1397","2021",3306.86604332733,"661.373208665467",2645.49283466187,"Minnesota","2740","Future1"
"1398","2022",1666.19769329545,"333.239538659089",1332.95815463636,"Minnesota","2740","Future1"
"1399","2023",1545.45592770338,"309.091185540676",1236.3647421627,"Minnesota","2740","Future1"
"1400","2024",1321.12866491071,"264.225732982141",1056.90293192857,"Minnesota","2740","Future1"
"1401","2025",1712.81714052254,NA,NA,"Minnesota","2740","Future1"
"1402","2026",2627.28296021311,NA,NA,"Minnesota","2740","Future1"
"1403","2027",2314.92203341581,NA,NA,"Minnesota","2740","Future1"
"1404","2028",2174.12944127746,NA,NA,"Minnesota","2740","Future1"
"1405","2029",2891.72088740445,NA,NA,"Minnesota","2740","Future1"
"1406","2030",2187.8817076616,NA,NA,"Minnesota","2740","Future1"
"1407","2031",2331.46700533974,NA,NA,"Minnesota","2740","Future1"
"1408","2032",4263.63958649191,NA,NA,"Minnesota","2740","Future1"
"1409","2033",1392.78192080324,NA,NA,"Minnesota","2740","Future1"
"1410","2034",1000.29935474544,NA,NA,"Minnesota","2740","Future1"
"1411","2035",1078.28391655341,NA,NA,"Minnesota","2740","Future1"
"1412","2036",1475.9338595377,NA,NA,"Minnesota","2740","Future1"
"1413","2037",1438.01390951731,NA,NA,"Minnesota","2740","Future1"
"1414","2038",1562.61797416521,NA,NA,"Minnesota","2740","Future1"
"1415","2039",2497.19961090977,NA,NA,"Minnesota","2740","Future1"
"1416","2040",2702.43463116598,NA,NA,"Minnesota","2740","Future1"
"1417","2041",2741.39395822125,NA,NA,"Minnesota","2740","Future1"
"1418","2042",2197.40648384917,NA,NA,"Minnesota","2740","Future1"
"1419","2043",723.448680888147,NA,NA,"Minnesota","2740","Future1"
"1420","2044",1066.82189375703,NA,NA,"Minnesota","2740","Future1"
"1421","2045",1413.12526161372,NA,NA,"Minnesota","2740","Future1"
"1422","2046",210.447789134689,NA,NA,"Minnesota","2740","Future1"
"1423","2047",606.297712179181,NA,NA,"Minnesota","2740","Future1"
"1424","2048",577.796336438985,NA,NA,"Minnesota","2740","Future1"
"1425","2049",151.876548685413,NA,NA,"Minnesota","2740","Future1"
"1426","2050",87.478215943945,NA,NA,"Minnesota","2740","Future1"
"1427","2040",2702.77604180995,"540.55520836199",2162.22083344796,"Minnesota","2740","Future2"
"1428","2041",2741.39449996366,"548.278899992731",2193.11559997092,"Minnesota","2740","Future2"
"1429","2042",2197.40648384917,"439.481296769835",1757.92518707934,"Minnesota","2740","Future2"
"1430","2043",723.448680888147,"144.689736177629",578.758944710518,"Minnesota","2740","Future2"
"1431","2044",1066.82189375703,NA,NA,"Minnesota","2740","Future2"
"1432","2045",1413.12526161372,NA,NA,"Minnesota","2740","Future2"
"1433","2046",210.447789134689,NA,NA,"Minnesota","2740","Future2"
"1434","2047",606.297712179181,NA,NA,"Minnesota","2740","Future2"
"1435","2048",577.796336438985,NA,NA,"Minnesota","2740","Future2"
"1436","2049",151.876548685413,NA,NA,"Minnesota","2740","Future2"
"1437","2050",87.478215943945,NA,NA,"Minnesota","2740","Future2"
"1438","2051",115.292645293749,NA,NA,"Minnesota","2740","Future2"
"1439","2052",332.000167249167,NA,NA,"Minnesota","2740","Future2"
"1440","2053",253.357859838897,NA,NA,"Minnesota","2740","Future2"
"1441","2054",334.809133911725,NA,NA,"Minnesota","2740","Future2"
"1442","2055",1032.8568573774,NA,NA,"Minnesota","2740","Future2"
"1443","2056",252.222953824505,NA,NA,"Minnesota","2740","Future2"
"1444","2057",670.154843299071,NA,NA,"Minnesota","2740","Future2"
"1445","2058",1623.46064311733,NA,NA,"Minnesota","2740","Future2"
"1446","2059",387.793283630671,NA,NA,"Minnesota","2740","Future2"
"1447","2060",552.547430172579,NA,NA,"Minnesota","2740","Future2"
"1448","2061",924.130527968465,NA,NA,"Minnesota","2740","Future2"
"1449","2062",132.449392442929,NA,NA,"Minnesota","2740","Future2"
"1450","2063",1065.7590390255,NA,NA,"Minnesota","2740","Future2"
"1451","2064",632.147047871421,NA,NA,"Minnesota","2740","Future2"
"1452","2065",1454.19487303552,NA,NA,"Minnesota","2740","Future2"
"1453","2066",1644.80761124222,NA,NA,"Minnesota","2740","Future2"
"1454","2067",1329.31707309811,NA,NA,"Minnesota","2740","Future2"
"1455","2068",740.584257206373,NA,NA,"Minnesota","2740","Future2"
"1456","2069",150.206675795873,NA,NA,"Minnesota","2740","Future2"
"1457","2070",435.757905846029,NA,NA,"Minnesota","2740","Future2"
"1458","1981",1574.5405595547,"314.908111910941",1259.63244764376,"Minnesota","2750","Baseline"
"1459","1982",1860.65934493605,"372.131868987209",1488.52747594884,"Minnesota","2750","Baseline"
"1460","1983",1589.90300560252,"317.980601120505",1271.92240448202,"Minnesota","2750","Baseline"
"1461","1984",1758.24544663922,"351.649089327843",1406.59635731137,"Minnesota","2750","Baseline"
"1462","1985",2401.66445400096,NA,NA,"Minnesota","2750","Baseline"
"1463","1986",2838.96467548886,NA,NA,"Minnesota","2750","Baseline"
"1464","1987",426.190847748645,NA,NA,"Minnesota","2750","Baseline"
"1465","1988",693.901989017705,NA,NA,"Minnesota","2750","Baseline"
"1466","1989",1190.97442801433,NA,NA,"Minnesota","2750","Baseline"
"1467","1990",1257.12000172695,NA,NA,"Minnesota","2750","Baseline"
"1468","1991",1563.58953688226,NA,NA,"Minnesota","2750","Baseline"
"1469","1992",1074.99341557614,NA,NA,"Minnesota","2750","Baseline"
"1470","1993",2144.77595035219,NA,NA,"Minnesota","2750","Baseline"
"1471","1994",1903.99151581848,NA,NA,"Minnesota","2750","Baseline"
"1472","1995",1873.29899808307,NA,NA,"Minnesota","2750","Baseline"
"1473","1996",1332.19425661457,NA,NA,"Minnesota","2750","Baseline"
"1474","1997",1854.66249622356,NA,NA,"Minnesota","2750","Baseline"
"1475","1998",1644.70588348119,NA,NA,"Minnesota","2750","Baseline"
"1476","1999",2369.51004180063,NA,NA,"Minnesota","2750","Baseline"
"1477","2000",1251.16054614892,NA,NA,"Minnesota","2750","Baseline"
"1478","2001",1996.94566995651,NA,NA,"Minnesota","2750","Baseline"
"1479","2002",2054.94867421194,NA,NA,"Minnesota","2750","Baseline"
"1480","2003",865.231614893635,NA,NA,"Minnesota","2750","Baseline"
"1481","2004",1333.12486247832,NA,NA,"Minnesota","2750","Baseline"
"1482","2005",2145.48167238263,NA,NA,"Minnesota","2750","Baseline"
"1483","2006",793.445759726745,NA,NA,"Minnesota","2750","Baseline"
"1484","2007",1460.94911978088,NA,NA,"Minnesota","2750","Baseline"
"1485","2008",1556.78355059497,NA,NA,"Minnesota","2750","Baseline"
"1486","2009",1704.56226647452,NA,NA,"Minnesota","2750","Baseline"
"1487","2010",2382.9972133781,NA,NA,"Minnesota","2750","Baseline"
"1488","2021",9213.40163317614,"1842.68032663523",7370.72130654091,"Minnesota","2750","Future1"
"1489","2022",4611.47620462572,"922.295240925144",3689.18096370057,"Minnesota","2750","Future1"
"1490","2023",4257.84550151858,"851.569100303716",3406.27640121486,"Minnesota","2750","Future1"
"1491","2024",3504.75584009136,"700.951168018271",2803.80467207308,"Minnesota","2750","Future1"
"1492","2025",4564.86268867037,NA,NA,"Minnesota","2750","Future1"
"1493","2026",7430.17407787489,NA,NA,"Minnesota","2750","Future1"
"1494","2027",6189.40605794473,NA,NA,"Minnesota","2750","Future1"
"1495","2028",4847.07793485386,NA,NA,"Minnesota","2750","Future1"
"1496","2029",7824.23983980355,NA,NA,"Minnesota","2750","Future1"
"1497","2030",6231.37488534606,NA,NA,"Minnesota","2750","Future1"
"1498","2031",6954.84413527678,NA,NA,"Minnesota","2750","Future1"
"1499","2032",14431.6178695901,NA,NA,"Minnesota","2750","Future1"
"1500","2033",3683.35198756017,NA,NA,"Minnesota","2750","Future1"
"1501","2034",2459.70757884955,NA,NA,"Minnesota","2750","Future1"
"1502","2035",2933.09047426272,NA,NA,"Minnesota","2750","Future1"
"1503","2036",3811.831296504,NA,NA,"Minnesota","2750","Future1"
"1504","2037",3429.74789874869,NA,NA,"Minnesota","2750","Future1"
"1505","2038",4036.66370875775,NA,NA,"Minnesota","2750","Future1"
"1506","2039",7630.51707642948,NA,NA,"Minnesota","2750","Future1"
"1507","2040",7143.23260292681,NA,NA,"Minnesota","2750","Future1"
"1508","2041",8005.85801743941,NA,NA,"Minnesota","2750","Future1"
"1509","2042",7651.57392759368,NA,NA,"Minnesota","2750","Future1"
"1510","2043",2187.66234171698,NA,NA,"Minnesota","2750","Future1"
"1511","2044",2508.53160869737,NA,NA,"Minnesota","2750","Future1"
"1512","2045",3250.86754299559,NA,NA,"Minnesota","2750","Future1"
"1513","2046",621.56314526886,NA,NA,"Minnesota","2750","Future1"
"1514","2047",2268.68785711946,NA,NA,"Minnesota","2750","Future1"
"1515","2048",2243.42540216653,NA,NA,"Minnesota","2750","Future1"
"1516","2049",371.997254432624,NA,NA,"Minnesota","2750","Future1"
"1517","2050",217.837521287508,NA,NA,"Minnesota","2750","Future1"
"1518","2040",7143.61074134305,"1428.72214826861",5714.88859307444,"Minnesota","2750","Future2"
"1519","2041",8005.85992874621,"1601.17198574924",6404.68794299696,"Minnesota","2750","Future2"
"1520","2042",7651.57392759368,"1530.31478551874",6121.25914207495,"Minnesota","2750","Future2"
"1521","2043",2187.66234171698,NA,NA,"Minnesota","2750","Future2"
"1522","2044",2508.53160869737,NA,NA,"Minnesota","2750","Future2"
"1523","2045",3250.86754299559,NA,NA,"Minnesota","2750","Future2"
"1524","2046",621.56314526886,NA,NA,"Minnesota","2750","Future2"
"1525","2047",2268.68785711946,NA,NA,"Minnesota","2750","Future2"
"1526","2048",2243.42540216653,NA,NA,"Minnesota","2750","Future2"
"1527","2049",371.997254432624,NA,NA,"Minnesota","2750","Future2"
"1528","2050",217.837521287508,NA,NA,"Minnesota","2750","Future2"
"1529","2051",293.280217756016,NA,NA,"Minnesota","2750","Future2"
"1530","2052",1117.52660353039,NA,NA,"Minnesota","2750","Future2"
"1531","2053",737.73302285839,NA,NA,"Minnesota","2750","Future2"
"1532","2054",910.219118182224,NA,NA,"Minnesota","2750","Future2"
"1533","2055",2322.28539176477,NA,NA,"Minnesota","2750","Future2"
"1534","2056",566.28110798926,NA,NA,"Minnesota","2750","Future2"
"1535","2057",1839.29214201032,NA,NA,"Minnesota","2750","Future2"
"1536","2058",3943.36033758696,NA,NA,"Minnesota","2750","Future2"
"1537","2059",693.992605294224,NA,NA,"Minnesota","2750","Future2"
"1538","2060",1762.1419079982,NA,NA,"Minnesota","2750","Future2"
"1539","2061",2085.46935610533,NA,NA,"Minnesota","2750","Future2"
"1540","2062",212.089930593242,NA,NA,"Minnesota","2750","Future2"
"1541","2063",2668.59918064791,NA,NA,"Minnesota","2750","Future2"
"1542","2064",1180.87759886708,NA,NA,"Minnesota","2750","Future2"
"1543","2065",3149.79601535088,NA,NA,"Minnesota","2750","Future2"
"1544","2066",3990.24685627994,NA,NA,"Minnesota","2750","Future2"
"1545","2067",3408.14551520409,NA,NA,"Minnesota","2750","Future2"
"1546","2068",1857.70571240194,NA,NA,"Minnesota","2750","Future2"
"1547","2069",470.441249481978,NA,NA,"Minnesota","2750","Future2"
"1548","2070",1157.19322696149,NA,NA,"Minnesota","2750","Future2"
"1549","1981",1583.36000228033,"316.672000456066",1266.68800182426,"Minnesota","2780","Baseline"
"1550","1982",2039.57749573535,"407.91549914707",1631.66199658828,"Minnesota","2780","Baseline"
"1551","1983",2320.03214640005,"464.00642928001",1856.02571712004,"Minnesota","2780","Baseline"
"1552","1984",2442.8482436985,NA,NA,"Minnesota","2780","Baseline"
"1553","1985",2091.50637593742,NA,NA,"Minnesota","2780","Baseline"
"1554","1986",3224.11466893742,NA,NA,"Minnesota","2780","Baseline"
"1555","1987",618.546927374398,NA,NA,"Minnesota","2780","Baseline"
"1556","1988",583.358091662758,NA,NA,"Minnesota","2780","Baseline"
"1557","1989",418.803840950598,NA,NA,"Minnesota","2780","Baseline"
"1558","1990",1765.58426318153,NA,NA,"Minnesota","2780","Baseline"
"1559","1991",2746.8516393813,NA,NA,"Minnesota","2780","Baseline"
"1560","1992",2088.04568963936,NA,NA,"Minnesota","2780","Baseline"
"1561","1993",3949.3988635745,NA,NA,"Minnesota","2780","Baseline"
"1562","1994",2112.50050962629,NA,NA,"Minnesota","2780","Baseline"
"1563","1995",2393.6255266548,NA,NA,"Minnesota","2780","Baseline"
"1564","1996",1573.14828288696,NA,NA,"Minnesota","2780","Baseline"
"1565","1997",1929.16214947692,NA,NA,"Minnesota","2780","Baseline"
"1566","1998",1826.99431266072,NA,NA,"Minnesota","2780","Baseline"
"1567","1999",1926.36879850305,NA,NA,"Minnesota","2780","Baseline"
"1568","2000",1186.29769240357,NA,NA,"Minnesota","2780","Baseline"
"1569","2001",2480.03448031429,NA,NA,"Minnesota","2780","Baseline"
"1570","2002",1720.85597305857,NA,NA,"Minnesota","2780","Baseline"
"1571","2003",1061.8076061029,NA,NA,"Minnesota","2780","Baseline"
"1572","2004",1983.7659289963,NA,NA,"Minnesota","2780","Baseline"
"1573","2005",2584.24701593805,NA,NA,"Minnesota","2780","Baseline"
"1574","2006",1653.3976722874,NA,NA,"Minnesota","2780","Baseline"
"1575","2007",2273.13071396292,NA,NA,"Minnesota","2780","Baseline"
"1576","2008",1650.08863678069,NA,NA,"Minnesota","2780","Baseline"
"1577","2009",1795.45859210837,NA,NA,"Minnesota","2780","Baseline"
"1578","2010",3404.40230251982,NA,NA,"Minnesota","2780","Baseline"
"1579","2021",5225.15621018035,"1045.03124203607",4180.12496814428,"Minnesota","2780","Future1"
"1580","2022",2602.73764801021,"520.547529602042",2082.19011840817,"Minnesota","2780","Future1"
"1581","2023",2590.4867302367,"518.097346047339",2072.38938418936,"Minnesota","2780","Future1"
"1582","2024",2341.94332571175,NA,NA,"Minnesota","2780","Future1"
"1583","2025",2844.72125888985,NA,NA,"Minnesota","2780","Future1"
"1584","2026",4569.50853100229,NA,NA,"Minnesota","2780","Future1"
"1585","2027",3985.08139137101,NA,NA,"Minnesota","2780","Future1"
"1586","2028",3022.37699993332,NA,NA,"Minnesota","2780","Future1"
"1587","2029",4811.05896831195,NA,NA,"Minnesota","2780","Future1"
"1588","2030",3933.8721637822,NA,NA,"Minnesota","2780","Future1"
"1589","2031",4357.10188159038,NA,NA,"Minnesota","2780","Future1"
"1590","2032",8825.62011929057,NA,NA,"Minnesota","2780","Future1"
"1591","2033",2351.2735702203,NA,NA,"Minnesota","2780","Future1"
"1592","2034",1522.386766137,NA,NA,"Minnesota","2780","Future1"
"1593","2035",1762.84816709878,NA,NA,"Minnesota","2780","Future1"
"1594","2036",2545.29688410877,NA,NA,"Minnesota","2780","Future1"
"1595","2037",2266.57971850671,NA,NA,"Minnesota","2780","Future1"
"1596","2038",2508.64395472307,NA,NA,"Minnesota","2780","Future1"
"1597","2039",4469.57822992692,NA,NA,"Minnesota","2780","Future1"
"1598","2040",4486.32045491855,NA,NA,"Minnesota","2780","Future1"
"1599","2041",4747.30744531143,NA,NA,"Minnesota","2780","Future1"
"1600","2042",4417.69425872487,NA,NA,"Minnesota","2780","Future1"
"1601","2043",1396.9874764861,NA,NA,"Minnesota","2780","Future1"
"1602","2044",1678.83613329385,NA,NA,"Minnesota","2780","Future1"
"1603","2045",2274.45900501658,NA,NA,"Minnesota","2780","Future1"
"1604","2046",489.926806900194,NA,NA,"Minnesota","2780","Future1"
"1605","2047",1570.57140279389,NA,NA,"Minnesota","2780","Future1"
"1606","2048",1527.85668282968,NA,NA,"Minnesota","2780","Future1"
"1607","2049",256.065317091408,NA,NA,"Minnesota","2780","Future1"
"1608","2050",158.475399638956,NA,NA,"Minnesota","2780","Future1"
"1609","2040",4487.38157941924,"897.476315883848",3589.90526353539,"Minnesota","2780","Future2"
"1610","2041",4747.30947938893,"949.461895877785",3797.84758351114,"Minnesota","2780","Future2"
"1611","2042",4417.69425872487,"883.538851744974",3534.15540697989,"Minnesota","2780","Future2"
"1612","2043",1396.9874764861,NA,NA,"Minnesota","2780","Future2"
"1613","2044",1678.83613329385,NA,NA,"Minnesota","2780","Future2"
"1614","2045",2274.45900501658,NA,NA,"Minnesota","2780","Future2"
"1615","2046",489.926806900194,NA,NA,"Minnesota","2780","Future2"
"1616","2047",1570.57140279389,NA,NA,"Minnesota","2780","Future2"
"1617","2048",1527.85668282968,NA,NA,"Minnesota","2780","Future2"
"1618","2049",256.065317091408,NA,NA,"Minnesota","2780","Future2"
"1619","2050",158.475399638956,NA,NA,"Minnesota","2780","Future2"
"1620","2051",192.503412095984,NA,NA,"Minnesota","2780","Future2"
"1621","2052",625.063265933864,NA,NA,"Minnesota","2780","Future2"
"1622","2053",447.948985495582,NA,NA,"Minnesota","2780","Future2"
"1623","2054",605.57641820609,NA,NA,"Minnesota","2780","Future2"
"1624","2055",1608.95291252897,NA,NA,"Minnesota","2780","Future2"
"1625","2056",414.964898391346,NA,NA,"Minnesota","2780","Future2"
"1626","2057",936.924273666724,NA,NA,"Minnesota","2780","Future2"
"1627","2058",2411.70969760419,NA,NA,"Minnesota","2780","Future2"
"1628","2059",457.12071596636,NA,NA,"Minnesota","2780","Future2"
"1629","2060",844.294982955134,NA,NA,"Minnesota","2780","Future2"
"1630","2061",1462.27452358549,NA,NA,"Minnesota","2780","Future2"
"1631","2062",186.921285261796,NA,NA,"Minnesota","2780","Future2"
"1632","2063",1243.42616695348,NA,NA,"Minnesota","2780","Future2"
"1633","2064",927.095478061942,NA,NA,"Minnesota","2780","Future2"
"1634","2065",1886.6307841323,NA,NA,"Minnesota","2780","Future2"
"1635","2066",2484.83363526075,NA,NA,"Minnesota","2780","Future2"
"1636","2067",2022.84689960663,NA,NA,"Minnesota","2780","Future2"
"1637","2068",1331.43204630249,NA,NA,"Minnesota","2780","Future2"
"1638","2069",331.772567260314,NA,NA,"Minnesota","2780","Future2"
"1639","2070",596.121363507094,NA,NA,"Minnesota","2780","Future2"
"1640","1981",6364.46574990313,"1272.89314998063",5091.57259992251,"Minnesota","2790","Baseline"
"1641","1982",7948.51738514484,"1589.70347702897",6358.81390811587,"Minnesota","2790","Baseline"
"1642","1983",8861.92928052711,"1772.38585610542",7089.54342442169,"Minnesota","2790","Baseline"
"1643","1984",8442.81540343652,NA,NA,"Minnesota","2790","Baseline"
"1644","1985",8894.80419749577,NA,NA,"Minnesota","2790","Baseline"
"1645","1986",12119.0758363702,NA,NA,"Minnesota","2790","Baseline"
"1646","1987",2523.50024978636,NA,NA,"Minnesota","2790","Baseline"
"1647","1988",2659.19139185023,NA,NA,"Minnesota","2790","Baseline"
"1648","1989",3541.54458219758,NA,NA,"Minnesota","2790","Baseline"
"1649","1990",7409.12180549524,NA,NA,"Minnesota","2790","Baseline"
"1650","1991",9045.52374711072,NA,NA,"Minnesota","2790","Baseline"
"1651","1992",6690.43594491007,NA,NA,"Minnesota","2790","Baseline"
"1652","1993",10785.2863033984,NA,NA,"Minnesota","2790","Baseline"
