"FPU","year","location","model"
0.431411716576483,2047,"HWI","noco2"
0.434565561607674,2048,"HWI","noco2"
0.439106111993599,2049,"HWI","noco2"
0.442031953345963,2050,"HWI","noco2"
0.0939413494128864,2005,"ALK","noco2"
0.0936395291556993,2006,"ALK","noco2"
0.0933455651015467,2007,"ALK","noco2"
0.0930515473755358,2008,"ALK","noco2"
0.0927615029369319,2009,"ALK","noco2"
0.0924575314776675,2010,"ALK","noco2"
0.0922390345086768,2011,"ALK","noco2"
0.0920239987173996,2012,"ALK","noco2"
0.0918442026573178,2013,"ALK","noco2"
0.0916635621842522,2014,"ALK","noco2"
0.0914835250716982,2015,"ALK","noco2"
0.0913032493850646,2016,"ALK","noco2"
0.0911092528062463,2017,"ALK","noco2"
0.0909580642609373,2018,"ALK","noco2"
0.0910778585531219,2019,"ALK","noco2"
0.0912009319686918,2020,"ALK","noco2"
0.0913262570309395,2021,"ALK","noco2"
0.0914708690445915,2022,"ALK","noco2"
0.0915996901800301,2023,"ALK","noco2"
0.09173222062723,2024,"ALK","noco2"
0.0918799126655747,2025,"ALK","noco2"
0.0920048100401072,2026,"ALK","noco2"
0.0922108962293367,2027,"ALK","noco2"
0.0924517719049237,2028,"ALK","noco2"
0.0926819901018589,2029,"ALK","noco2"
0.0929165445566041,2030,"ALK","noco2"
0.0931963202558097,2031,"ALK","noco2"
0.0934701502247813,2032,"ALK","noco2"
0.0937510729282858,2033,"ALK","noco2"
0.0940224200830166,2034,"ALK","noco2"
0.0943011454890067,2035,"ALK","noco2"
0.0945747492387004,2036,"ALK","noco2"
0.0948549439532785,2037,"ALK","noco2"
0.0951367303378331,2038,"ALK","noco2"
0.0954110227744423,2039,"ALK","noco2"
0.095674936173821,2040,"ALK","noco2"
0.0960235146816009,2041,"ALK","noco2"
0.0963814193883512,2042,"ALK","noco2"
0.0968403006310162,2043,"ALK","noco2"
0.0973091057469515,2044,"ALK","noco2"
0.0962398426708848,2045,"ALK","noco2"
0.0966371879041424,2046,"ALK","noco2"
0.0968093998337038,2047,"ALK","noco2"
0.0978005621324646,2048,"ALK","noco2"
0.097942342234422,2049,"ALK","noco2"
0.0986850479569495,2050,"ALK","noco2"
12.5492271481624,2005,"ARK","noco2"
12.6251318084749,2006,"ARK","noco2"
12.7178732620062,2007,"ARK","noco2"
12.8088268767715,2008,"ARK","noco2"
12.9151663839026,2009,"ARK","noco2"
13.015431423406,2010,"ARK","noco2"
13.1299065094076,2011,"ARK","noco2"
13.2394966150944,2012,"ARK","noco2"
13.3555282660463,2013,"ARK","noco2"
13.4665931604824,2014,"ARK","noco2"
13.578883906866,2015,"ARK","noco2"
13.6909885718898,2016,"ARK","noco2"
13.7987738232976,2017,"ARK","noco2"
13.9182738578529,2018,"ARK","noco2"
14.0300351516408,2019,"ARK","noco2"
14.1430826816628,2020,"ARK","noco2"
14.2536028005847,2021,"ARK","noco2"
14.3689743008337,2022,"ARK","noco2"
14.4789481838689,2023,"ARK","noco2"
14.5905157612401,2024,"ARK","noco2"
14.7083504125836,2025,"ARK","noco2"
14.8184785131259,2026,"ARK","noco2"
14.931533283717,2027,"ARK","noco2"
15.0445519208851,2028,"ARK","noco2"
15.1502304783431,2029,"ARK","noco2"
15.2579511138125,2030,"ARK","noco2"
15.3732188159411,2031,"ARK","noco2"
15.4857480126647,2032,"ARK","noco2"
15.6014933171225,2033,"ARK","noco2"
15.7135922818777,2034,"ARK","noco2"
15.8287618357836,2035,"ARK","noco2"
15.9426237577564,2036,"ARK","noco2"
16.0587665284846,2037,"ARK","noco2"
16.1743017455964,2038,"ARK","noco2"
16.2851755312434,2039,"ARK","noco2"
16.3928432266279,2040,"ARK","noco2"
16.5259682348896,2041,"ARK","noco2"
16.6484714845171,2042,"ARK","noco2"
16.7684448391784,2043,"ARK","noco2"
16.8921503500372,2044,"ARK","noco2"
16.8164857873492,2045,"ARK","noco2"
16.9280733049782,2046,"ARK","noco2"
16.9998854672201,2047,"ARK","noco2"
17.213393533155,2048,"ARK","noco2"
17.2890271697736,2049,"ARK","noco2"
17.4572487054979,2050,"ARK","noco2"
16.4883168487573,2005,"CAL","noco2"
16.470668641471,2006,"CAL","noco2"
16.472323595497,2007,"CAL","noco2"
16.4699354764568,2008,"CAL","noco2"
16.486782883845,2009,"CAL","noco2"
16.4922043349429,2010,"CAL","noco2"
16.6716316140583,2011,"CAL","noco2"
16.8461077895353,2012,"CAL","noco2"
17.0225451459499,2013,"CAL","noco2"
17.192328038525,2014,"CAL","noco2"
17.3648957328966,2015,"CAL","noco2"
17.5333280445662,2016,"CAL","noco2"
17.6988915788298,2017,"CAL","noco2"
17.8767877751289,2018,"CAL","noco2"
18.0478854374376,2019,"CAL","noco2"
18.2210155967099,2020,"CAL","noco2"
18.3821583207109,2021,"CAL","noco2"
18.5477654138134,2022,"CAL","noco2"
18.7061141213022,2023,"CAL","noco2"
18.8654838223829,2024,"CAL","noco2"
19.0309976460246,2025,"CAL","noco2"
19.2122111910409,2026,"CAL","noco2"
19.3978626356333,2027,"CAL","noco2"
19.5841474993994,2028,"CAL","noco2"
19.7632920426292,2029,"CAL","noco2"
19.5341326548964,2030,"CAL","noco2"
19.7056967374928,2031,"CAL","noco2"
19.839312111109,2032,"CAL","noco2"
20.062063447557,2033,"CAL","noco2"
20.1734091026349,2034,"CAL","noco2"
20.357481348336,2035,"CAL","noco2"
20.3864900408655,2036,"CAL","noco2"
20.5938369840436,2037,"CAL","noco2"
20.7393257706434,2038,"CAL","noco2"
20.7466820131565,2039,"CAL","noco2"
20.5249014282899,2040,"CAL","noco2"
20.8739481131398,2041,"CAL","noco2"
20.8429187334449,2042,"CAL","noco2"
20.7773630043302,2043,"CAL","noco2"
20.7915731588523,2044,"CAL","noco2"
20.7963186433129,2045,"CAL","noco2"
20.7476427834312,2046,"CAL","noco2"
20.6404469636327,2047,"CAL","noco2"
20.7589270889187,2048,"CAL","noco2"
20.6446696409959,2049,"CAL","noco2"
20.6736652075927,2050,"CAL","noco2"
8.05496712268002,2005,"COB","noco2"
8.09581357480341,2006,"COB","noco2"
8.14604093609589,2007,"COB","noco2"
8.19529327104802,2008,"COB","noco2"
8.25292291637431,2009,"COB","noco2"
8.30754247363112,2010,"COB","noco2"
8.37493029549448,2011,"COB","noco2"
8.44002405324257,2012,"COB","noco2"
8.50784736625521,2013,"COB","noco2"
8.57369643706681,2014,"COB","noco2"
8.64037492400807,2015,"COB","noco2"
8.70755749490603,2016,"COB","noco2"
8.77324637975755,2017,"COB","noco2"
8.84389562419319,2018,"COB","noco2"
8.91166124153231,2019,"COB","noco2"
8.98023229777931,2020,"COB","noco2"
9.04220042228148,2021,"COB","noco2"
9.1063833736688,2022,"COB","noco2"
9.1681729528593,2023,"COB","noco2"
9.23062216483999,2024,"COB","noco2"
9.29541507014958,2025,"COB","noco2"
9.35706000713806,2026,"COB","noco2"
9.4196166087821,2027,"COB","noco2"
9.36472546307738,2028,"COB","noco2"
9.41787573086011,2029,"COB","noco2"
9.47687561428347,2030,"COB","noco2"
9.54225910734038,2031,"COB","noco2"
9.59313659481406,2032,"COB","noco2"
9.67783619999081,2033,"COB","noco2"
9.71963129726903,2034,"COB","noco2"
9.790538935143,2035,"COB","noco2"
9.80775949565765,2036,"COB","noco2"
9.88439966554737,2037,"COB","noco2"
9.94266955217083,2038,"COB","noco2"
9.96419134552947,2039,"COB","noco2"
9.93823828668128,2040,"COB","noco2"
10.0467183164156,2041,"COB","noco2"
10.0722424381948,2042,"COB","noco2"
10.0957979470214,2043,"COB","noco2"
10.1302626251944,2044,"COB","noco2"
10.1663392447034,2045,"COB","noco2"
10.1908024083819,2046,"COB","noco2"
10.2084410922813,2047,"COB","noco2"
10.2550273698814,2048,"COB","noco2"
10.2753668267761,2049,"COB","noco2"
10.3089122268008,2050,"COB","noco2"
4.28625447734674,2005,"COL","noco2"
4.29016173965791,2006,"COL","noco2"
4.29374210982431,2007,"COL","noco2"
4.2973414194814,2008,"COL","noco2"
4.30073140816592,2009,"COL","noco2"
4.30403151320754,2010,"COL","noco2"
4.30983359063601,2011,"COL","noco2"
4.31570962677876,2012,"COL","noco2"
4.32208604104209,2013,"COL","noco2"
4.32838073655099,2014,"COL","noco2"
4.33456339193283,2015,"COL","noco2"
4.34155248728617,2016,"COL","noco2"
4.34836638602974,2017,"COL","noco2"
4.35585948255739,2018,"COL","noco2"
4.36296191045871,2019,"COL","noco2"
4.3704305846991,2020,"COL","noco2"
4.37613169335538,2021,"COL","noco2"
4.38221916362127,2022,"COL","noco2"
4.38812259185913,2023,"COL","noco2"
4.3942122576026,2024,"COL","noco2"
4.39965820905734,2025,"COL","noco2"
4.40415413781144,2026,"COL","noco2"
4.40903424105428,2027,"COL","noco2"
4.414162755879,2028,"COL","noco2"
4.41914032055541,2029,"COL","noco2"
4.42423770633495,2030,"COL","noco2"
4.42914927401843,2031,"COL","noco2"
4.43406138381611,2032,"COL","noco2"
4.43927704484849,2033,"COL","noco2"
4.44444793314623,2034,"COL","noco2"
4.44972756136407,2035,"COL","noco2"
4.45552353376169,2036,"COL","noco2"
4.46155396931959,2037,"COL","noco2"
4.46767923530789,2038,"COL","noco2"
4.47371183994715,2039,"COL","noco2"
4.47952549003855,2040,"COL","noco2"
4.48579803615794,2041,"COL","noco2"
4.49155652157715,2042,"COL","noco2"
4.49746442822013,2043,"COL","noco2"
4.50358630942592,2044,"COL","noco2"
4.50983189932448,2045,"COL","noco2"
4.51508867405177,2046,"COL","noco2"
4.52034086372929,2047,"COL","noco2"
4.52618077131158,2048,"COL","noco2"
4.53157517027066,2049,"COL","noco2"
4.53743181762949,2050,"COL","noco2"
2.99626727087161,2005,"GBA","noco2"
3.00468484965247,2006,"GBA","noco2"
3.01583542293423,2007,"GBA","noco2"
3.02675352486911,2008,"GBA","noco2"
3.040113910194,2009,"GBA","noco2"
3.05216897465119,2010,"GBA","noco2"
3.0697636922126,2011,"GBA","noco2"
3.08679937730534,2012,"GBA","noco2"
3.10607733319609,2013,"GBA","noco2"
3.12454144388859,2014,"GBA","noco2"
3.14330472284053,2015,"GBA","noco2"
3.1621482074112,2016,"GBA","noco2"
3.17968854807,2017,"GBA","noco2"
3.20051594073042,2018,"GBA","noco2"
3.21899704939247,2019,"GBA","noco2"
3.23790578495266,2020,"GBA","noco2"
3.25509641425771,2021,"GBA","noco2"
3.27440754488339,2022,"GBA","noco2"
3.29209166570043,2023,"GBA","noco2"
3.31021439252242,2024,"GBA","noco2"
3.32964908143343,2025,"GBA","noco2"
3.34692414139508,2026,"GBA","noco2"
3.36541006662902,2027,"GBA","noco2"
3.3838738873527,2028,"GBA","noco2"
3.38989867767972,2029,"GBA","noco2"
3.37627626906655,2030,"GBA","noco2"
3.36447169877503,2031,"GBA","noco2"
3.35284078722701,2032,"GBA","noco2"
3.34449145411156,2033,"GBA","noco2"
3.33322492030843,2034,"GBA","noco2"
3.32464878957803,2035,"GBA","noco2"
3.31218069309628,2036,"GBA","noco2"
3.30445981170717,2037,"GBA","noco2"
3.29604000031933,2038,"GBA","noco2"
3.28423291068771,2039,"GBA","noco2"
3.26799125042461,2040,"GBA","noco2"
3.26728626611297,2041,"GBA","noco2"
3.25796587209074,2042,"GBA","noco2"
3.24661481576297,2043,"GBA","noco2"
3.23894305680079,2044,"GBA","noco2"
3.23189446101076,2045,"GBA","noco2"
3.22210584692363,2046,"GBA","noco2"
3.21057535571843,2047,"GBA","noco2"
3.20803975991635,2048,"GBA","noco2"
3.19581571624311,2049,"GBA","noco2"
3.19086189168934,2050,"GBA","noco2"
1.30567901199371,2005,"GLA","noco2"
1.31132524531353,2006,"GLA","noco2"
1.3191437377573,2007,"GLA","noco2"
1.32690054827091,2008,"GLA","noco2"
1.33667176591019,2009,"GLA","noco2"
1.34596051596087,2010,"GLA","noco2"
1.35965505341618,2011,"GLA","noco2"
1.37283127142466,2012,"GLA","noco2"
1.38638574132601,2013,"GLA","noco2"
1.3996907292487,2014,"GLA","noco2"
1.41331711324584,2015,"GLA","noco2"
1.42722587791268,2016,"GLA","noco2"
1.44088684357247,2017,"GLA","noco2"
1.45573557771921,2018,"GLA","noco2"
1.470042872662,2019,"GLA","noco2"
1.48453672230782,2020,"GLA","noco2"
1.49887499560541,2021,"GLA","noco2"
1.51371561736654,2022,"GLA","noco2"
1.52811936416223,2023,"GLA","noco2"
1.54273541358182,2024,"GLA","noco2"
1.55785420751516,2025,"GLA","noco2"
1.57217079363333,2026,"GLA","noco2"
1.5868149481009,2027,"GLA","noco2"
1.60131813100847,2028,"GLA","noco2"
1.61528021569696,2029,"GLA","noco2"
1.62943875587262,2030,"GLA","noco2"
1.64399686786042,2031,"GLA","noco2"
1.65840089146144,2032,"GLA","noco2"
1.67309885127887,2033,"GLA","noco2"
1.68759444885441,2034,"GLA","noco2"
1.70239593237159,2035,"GLA","noco2"
1.71697986918485,2036,"GLA","noco2"
1.7318590772042,2037,"GLA","noco2"
1.72012650388895,2038,"GLA","noco2"
1.72991427450364,2039,"GLA","noco2"
1.73054618262796,2040,"GLA","noco2"
1.76120758130065,2041,"GLA","noco2"
1.77483221379022,2042,"GLA","noco2"
1.78482256626607,2043,"GLA","noco2"
1.80143536362088,2044,"GLA","noco2"
1.81840413179545,2045,"GLA","noco2"
1.82652765357107,2046,"GLA","noco2"
1.80941528102445,2047,"GLA","noco2"
1.7804200442996,2048,"GLA","noco2"
1.74150527932082,2049,"GLA","noco2"
1.70409227905849,2050,"GLA","noco2"
15.9433105946223,2005,"MIS","noco2"
16.0040454740799,2006,"MIS","noco2"
16.0650557032758,2007,"MIS","noco2"
16.1266730278422,2008,"MIS","noco2"
16.1885718393987,2009,"MIS","noco2"
16.250185716673,2010,"MIS","noco2"
16.3129035074688,2011,"MIS","noco2"
16.3759863683246,2012,"MIS","noco2"
16.4413079314784,2013,"MIS","noco2"
16.5067851525642,2014,"MIS","noco2"
16.5728996622147,2015,"MIS","noco2"
16.6159461359839,2016,"MIS","noco2"
16.658373855316,2017,"MIS","noco2"
16.7032916076123,2018,"MIS","noco2"
16.7468266150789,2019,"MIS","noco2"
16.7910305445642,2020,"MIS","noco2"
16.8285068055701,2021,"MIS","noco2"
16.8677938329217,2022,"MIS","noco2"
16.9061758716027,2023,"MIS","noco2"
16.9452114929375,2024,"MIS","noco2"
16.9858775888614,2025,"MIS","noco2"
17.0212294468115,2026,"MIS","noco2"
17.0579382584174,2027,"MIS","noco2"
17.0955756635445,2028,"MIS","noco2"
17.1327963299925,2029,"MIS","noco2"
17.1705506349387,2030,"MIS","noco2"
17.2057160273392,2031,"MIS","noco2"
17.2410113032264,2032,"MIS","noco2"
17.2774560466756,2033,"MIS","noco2"
17.3136848935618,2034,"MIS","noco2"
17.3506611138422,2035,"MIS","noco2"
17.3882208873697,2036,"MIS","noco2"
17.4272000591784,2037,"MIS","noco2"
17.4661745798309,2038,"MIS","noco2"
17.5050214454289,2039,"MIS","noco2"
17.5437163580853,2040,"MIS","noco2"
17.5810404041114,2041,"MIS","noco2"
17.6166510821249,2042,"MIS","noco2"
17.6529513472734,2043,"MIS","noco2"
17.6902760663546,2044,"MIS","noco2"
17.7280539794787,2045,"MIS","noco2"
17.7605027858132,2046,"MIS","noco2"
17.7932506871421,2047,"MIS","noco2"
17.8283150536285,2048,"MIS","noco2"
17.8618080482322,2049,"MIS","noco2"
17.8971970885036,2050,"MIS","noco2"
23.8105392203675,2005,"MOU","noco2"
23.9744683845395,2006,"MOU","noco2"
24.1706885585861,2007,"MOU","noco2"
24.2997632603552,2008,"MOU","noco2"
24.2980134176195,2009,"MOU","noco2"
24.2946422387495,2010,"MOU","noco2"
24.2940996734839,2011,"MOU","noco2"
24.2916222742429,2012,"MOU","noco2"
24.29197548613,2013,"MOU","noco2"
24.2919690686006,2014,"MOU","noco2"
24.2917881454596,2015,"MOU","noco2"
24.3202374823638,2016,"MOU","noco2"
24.3473181956758,2017,"MOU","noco2"
24.3774874523502,2018,"MOU","noco2"
24.4047880069722,2019,"MOU","noco2"
24.431811631284,2020,"MOU","noco2"
24.4588149599019,2021,"MOU","noco2"
24.4874644891554,2022,"MOU","noco2"
24.5148959565375,2023,"MOU","noco2"
24.5426213833645,2024,"MOU","noco2"
24.5716938229511,2025,"MOU","noco2"
24.5989758811154,2026,"MOU","noco2"
24.627608257902,2027,"MOU","noco2"
24.6572541760519,2028,"MOU","noco2"
24.6852930836818,2029,"MOU","noco2"
24.7138792760876,2030,"MOU","noco2"
24.7429612703317,2031,"MOU","noco2"
24.7715671035736,2032,"MOU","noco2"
24.8016034746739,2033,"MOU","noco2"
24.8306207127058,2034,"MOU","noco2"
24.8601017519217,2035,"MOU","noco2"
24.8895540752246,2036,"MOU","noco2"
24.9204706804421,2037,"MOU","noco2"
24.9507117822361,2038,"MOU","noco2"
24.9802154617932,2039,"MOU","noco2"
25.0087267029339,2040,"MOU","noco2"
25.0420164492425,2041,"MOU","noco2"
25.0721127855256,2042,"MOU","noco2"
25.1022171992691,2043,"MOU","noco2"
25.1336175676427,2044,"MOU","noco2"
25.1650209924854,2045,"MOU","noco2"
25.1954485118982,2046,"MOU","noco2"
25.2257661725831,2047,"MOU","noco2"
25.2587341731816,2048,"MOU","noco2"
25.2885845165024,2049,"MOU","noco2"
25.3209135206077,2050,"MOU","noco2"
1.55029066788109,2005,"OHI","noco2"
1.56029921919072,2006,"OHI","noco2"
1.57257064079251,2007,"OHI","noco2"
1.58473106331933,2008,"OHI","noco2"
1.59905046924818,2009,"OHI","noco2"
1.61281831181389,2010,"OHI","noco2"
1.63051717859632,2011,"OHI","noco2"
1.64770458890457,2012,"OHI","noco2"
1.66527551458023,2013,"OHI","noco2"
1.68236507580919,2014,"OHI","noco2"
1.69969457647849,2015,"OHI","noco2"
1.71717513558419,2016,"OHI","noco2"
1.73443256395045,2017,"OHI","noco2"
1.75273910891436,2018,"OHI","noco2"
1.77054370316128,2019,"OHI","noco2"
1.78856328494238,2020,"OHI","noco2"
1.80756774968465,2021,"OHI","noco2"
1.82710543880714,2022,"OHI","noco2"
1.84624085483857,2023,"OHI","noco2"
1.86555486632645,2024,"OHI","noco2"
1.88548515508002,2025,"OHI","noco2"
1.90486483422829,2026,"OHI","noco2"
1.92440590929579,2027,"OHI","noco2"
1.94389329939157,2028,"OHI","noco2"
1.96283023157565,2029,"OHI","noco2"
1.98206068683261,2030,"OHI","noco2"
2.00155106801353,2031,"OHI","noco2"
2.02087624653496,2032,"OHI","noco2"
2.0405177557662,2033,"OHI","noco2"
2.05994024249552,2034,"OHI","noco2"
2.07975595554671,2035,"OHI","noco2"
2.09945522852344,2036,"OHI","noco2"
2.11949164794826,2037,"OHI","noco2"
2.1394102151738,2038,"OHI","noco2"
2.15907067601886,2039,"OHI","noco2"
2.12471630372369,2040,"OHI","noco2"
2.16354256078474,2041,"OHI","noco2"
2.18209934713961,2042,"OHI","noco2"
2.19647593532918,2043,"OHI","noco2"
2.21878216083277,2044,"OHI","noco2"
2.24245659835964,2045,"OHI","noco2"
2.26172411721948,2046,"OHI","noco2"
2.27563624041129,2047,"OHI","noco2"
2.31094703946262,2048,"OHI","noco2"
2.3234840215213,2049,"OHI","noco2"
2.35225286334138,2050,"OHI","noco2"
3.20525668860368,2005,"RIG","noco2"
3.21398764494288,2006,"RIG","noco2"
3.22240290509378,2007,"RIG","noco2"
3.23085184593966,2008,"RIG","noco2"
3.23912427231572,2009,"RIG","noco2"
3.24733502305193,2010,"RIG","noco2"
3.25728872232813,2011,"RIG","noco2"
3.26735376481898,2012,"RIG","noco2"
3.27774561824676,2013,"RIG","noco2"
3.28811881259067,2014,"RIG","noco2"
3.29839893053003,2015,"RIG","noco2"
3.29930065989015,2016,"RIG","noco2"
3.30007436633858,2017,"RIG","noco2"
3.30126115067351,2018,"RIG","noco2"
3.30216910352947,2019,"RIG","noco2"
3.30312782329358,2020,"RIG","noco2"
3.30296501673493,2021,"RIG","noco2"
3.3030802329406,2022,"RIG","noco2"
3.30306121922331,2023,"RIG","noco2"
3.30313604701445,2024,"RIG","noco2"
3.30304120647748,2025,"RIG","noco2"
3.30222164333992,2026,"RIG","noco2"
3.30166643134865,2027,"RIG","noco2"
3.30124681679803,2028,"RIG","noco2"
3.30070557931503,2029,"RIG","noco2"
3.30022547991924,2030,"RIG","noco2"
3.29951777720276,2031,"RIG","noco2"
3.29879536243704,2032,"RIG","noco2"
3.29821483595586,2033,"RIG","noco2"
3.29760017536069,2034,"RIG","noco2"
3.29701911652466,2035,"RIG","noco2"
3.29659319976379,2036,"RIG","noco2"
3.2963301278913,2037,"RIG","noco2"
3.29606899064195,2038,"RIG","noco2"
3.29571214773742,2039,"RIG","noco2"
3.2952293900178,2040,"RIG","noco2"
3.29493705980486,2041,"RIG","noco2"
3.2943297748914,2042,"RIG","noco2"
3.29379437411506,2043,"RIG","noco2"
3.29330805685185,2044,"RIG","noco2"
3.29289080688143,2045,"RIG","noco2"
3.29176697013146,2046,"RIG","noco2"
3.2906024651163,2047,"RIG","noco2"
3.28978882023939,2048,"RIG","noco2"
3.28867732493378,2049,"RIG","noco2"
3.2877925298183,2050,"RIG","noco2"
1.19811444495361,2005,"RWI","noco2"
1.20609628961522,2006,"RWI","noco2"
1.21379387218533,2007,"RWI","noco2"
1.22155941225752,2008,"RWI","noco2"
1.229197526139,2009,"RWI","noco2"
1.23687481134375,2010,"RWI","noco2"
1.24536000126195,2011,"RWI","noco2"
1.25399827385927,2012,"RWI","noco2"
1.26284539187573,2013,"RWI","noco2"
1.27175153702562,2014,"RWI","noco2"
1.28082667134334,2015,"RWI","noco2"
1.28357636363378,2016,"RWI","noco2"
1.28631845119827,2017,"RWI","noco2"
1.28930290388526,2018,"RWI","noco2"
1.2922081118177,2019,"RWI","noco2"
1.2952446353513,2020,"RWI","noco2"
1.29821483586986,2021,"RWI","noco2"
1.30138333216961,2022,"RWI","noco2"
1.3045491950655,2023,"RWI","noco2"
1.30781461580654,2024,"RWI","noco2"
1.31277963461631,2025,"RWI","noco2"
1.31742031738309,2026,"RWI","noco2"
1.32226243443015,2027,"RWI","noco2"
1.32724963246913,2028,"RWI","noco2"
1.33224483471677,2029,"RWI","noco2"
1.33733413452885,2030,"RWI","noco2"
1.34238656505319,2031,"RWI","noco2"
1.34750133489568,2032,"RWI","noco2"
1.35275210586482,2033,"RWI","noco2"
1.35808313070421,2034,"RWI","noco2"
1.36345694349273,2035,"RWI","noco2"
1.36892536174484,2036,"RWI","noco2"
1.37454957201281,2037,"RWI","noco2"
1.38023654768289,2038,"RWI","noco2"
1.38593905517193,2039,"RWI","noco2"
1.39162610918444,2040,"RWI","noco2"
1.397745954148,2041,"RWI","noco2"
1.40376993428696,2042,"RWI","noco2"
1.40989107933089,2043,"RWI","noco2"
1.41610144490457,2044,"RWI","noco2"
1.42240719410092,2045,"RWI","noco2"
1.42855603751325,2046,"RWI","noco2"
1.43474599724532,2047,"RWI","noco2"
1.44118555879272,2048,"RWI","noco2"
1.44753144293191,2049,"RWI","noco2"
1.45405517043074,2050,"RWI","noco2"
4.67169072332875,2005,"SEU","noco2"
4.66643115496637,2006,"SEU","noco2"
4.66079487629275,2007,"SEU","noco2"
4.65512873155685,2008,"SEU","noco2"
4.64921357811417,2009,"SEU","noco2"
4.64276204909182,2010,"SEU","noco2"
4.64776004008443,2011,"SEU","noco2"
4.65292028703774,2012,"SEU","noco2"
4.65858249144309,2013,"SEU","noco2"
4.66427773820075,2014,"SEU","noco2"
4.66175571684796,2015,"SEU","noco2"
4.69015485888469,2016,"SEU","noco2"
4.71862810128561,2017,"SEU","noco2"
4.74796909430882,2018,"SEU","noco2"
4.77717827739172,2019,"SEU","noco2"
4.81635120607696,2020,"SEU","noco2"
4.85043438629379,2021,"SEU","noco2"
4.88530651041382,2022,"SEU","noco2"
4.92030172585536,2023,"SEU","noco2"
4.95580581647564,2024,"SEU","noco2"
4.99139544181157,2025,"SEU","noco2"
5.02485598956055,2026,"SEU","noco2"
5.05904247831761,2027,"SEU","noco2"
5.09382756661,2028,"SEU","noco2"
5.12883790018128,2029,"SEU","noco2"
5.16431621672282,2030,"SEU","noco2"
5.19935894499516,2031,"SEU","noco2"
5.23478139999801,2032,"SEU","noco2"
5.27085455853782,2033,"SEU","noco2"
5.30723084408143,2034,"SEU","noco2"
5.3441395590325,2035,"SEU","noco2"
5.38266233746672,2036,"SEU","noco2"
5.42192155728839,2037,"SEU","noco2"
5.461568240306,2038,"SEU","noco2"
5.50151623976024,2039,"SEU","noco2"
5.54172849294434,2040,"SEU","noco2"
5.58219965525995,2041,"SEU","noco2"
5.62252782357763,2042,"SEU","noco2"
5.66350241918177,2043,"SEU","noco2"
5.70510452038676,2044,"SEU","noco2"
5.74716413147617,2045,"SEU","noco2"
5.78750832996606,2046,"SEU","noco2"
5.82832104277558,2047,"SEU","noco2"
5.87023059888501,2048,"SEU","noco2"
5.91206502314072,2049,"SEU","noco2"
5.95483129662026,2050,"SEU","noco2"
1.46031937492651,2005,"USN","noco2"
1.46785709024528,2006,"USN","noco2"
1.47779933816196,2007,"USN","noco2"
1.48764639321044,2008,"USN","noco2"
1.49982621814453,2009,"USN","noco2"
1.51166293975146,2010,"USN","noco2"
1.5289322836537,2011,"USN","noco2"
1.54556246889764,2012,"USN","noco2"
1.56237139045622,2013,"USN","noco2"
1.57850363153485,2014,"USN","noco2"
1.59491521016344,2015,"USN","noco2"
1.6115138753397,2016,"USN","noco2"
1.62788253607454,2017,"USN","noco2"
1.6453050300287,2018,"USN","noco2"
1.66219181843461,2019,"USN","noco2"
1.67924633783327,2020,"USN","noco2"
1.69635998175464,2021,"USN","noco2"
1.71398425804189,2022,"USN","noco2"
1.73110796747969,2023,"USN","noco2"
1.74854447354452,2024,"USN","noco2"
1.76684766204974,2025,"USN","noco2"
1.78453246684662,2026,"USN","noco2"
1.80245874246758,2027,"USN","noco2"
1.82037044228094,2028,"USN","noco2"
1.83775250383473,2029,"USN","noco2"
1.8554293992665,2030,"USN","noco2"
1.8732673187678,2031,"USN","noco2"
1.89093420985013,2032,"USN","noco2"
1.90910420006724,2033,"USN","noco2"
1.92692233650824,2034,"USN","noco2"
1.94510970121846,2035,"USN","noco2"
1.96318552313068,2036,"USN","noco2"
1.98151121436106,2037,"USN","noco2"
1.99974608873877,2038,"USN","noco2"
1.98294994249994,2039,"USN","noco2"
1.98403049915415,2040,"USN","noco2"
2.02030633693122,2041,"USN","noco2"
2.03767406981229,2042,"USN","noco2"
2.05242910884959,2043,"USN","noco2"
2.07278340475556,2044,"USN","noco2"
2.0940923368728,2045,"USN","noco2"
2.11196426699316,2046,"USN","noco2"
2.12310744638875,2047,"USN","noco2"
2.15659620688321,2048,"USN","noco2"
2.16872980448206,2049,"USN","noco2"
2.19512559576153,2050,"USN","noco2"
8.65774718029246,2005,"WGM","noco2"
8.7153698752181,2006,"WGM","noco2"
8.77334965103693,2007,"WGM","noco2"
8.83203488747881,2008,"WGM","noco2"
8.89116065531079,2009,"WGM","noco2"
8.95045988434931,2010,"WGM","noco2"
9.00936355130565,2011,"WGM","noco2"
9.0689245132895,2012,"WGM","noco2"
9.13016549303362,2013,"WGM","noco2"
9.19182271395082,2014,"WGM","noco2"
9.25461311680804,2015,"WGM","noco2"
9.29666904393414,2016,"WGM","noco2"
9.33851771798461,2017,"WGM","noco2"
9.38211562701748,2018,"WGM","noco2"
9.42501856136579,2019,"WGM","noco2"
9.4693791778513,2020,"WGM","noco2"
9.51210159069804,2021,"WGM","noco2"
9.55602053957932,2022,"WGM","noco2"
9.59969911301728,2023,"WGM","noco2"
9.64404106356685,2024,"WGM","noco2"
9.68988828167553,2025,"WGM","noco2"
9.73437526343354,2026,"WGM","noco2"
9.78003979642026,2027,"WGM","noco2"
